placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,attributes
https://www.google.com/maps/place/MJ+Valet/data=!4m7!3m6!1s0x89b7b7c156c7f363:0xfa248d47a7ecdeec!8m2!3d38.9112904!4d-77.0382764!16s%2Fg%2F11ckgw9r_g!19sChIJY_PHVsG3t4kR7N7sp0eNJPo,MJ Valet,4.7,113,Valet parking service,"1606 17th St NW #2, Washington, DC 20009, United States","WX66+GM Washington, District of Columbia, USA",http://mjvalet.com/,+1 202-587-2745,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzAkYfmd3XuAZq8LMOgdcSfnriFryPrvV18_GWC6xYUU5l52DDKEc0Suk85V2CmHzx243ShNEIOClNASpmI_Q3bzoKr8oETRwZ5s4b1ITMLyeWKIxcxzUYZWqSRhFg9Y9R1aJH9=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:29:40.911Z,,,,,,,,,
https://www.google.com/maps/place/VHC+Parking+Garage+E+%28+Purple+%29/data=!4m7!3m6!1s0x89b7b55b91615609:0xea6013b100a899fe!8m2!3d38.8909723!4d-77.1277702!16s%2Fg%2F11vj5j7x3r!19sChIJCVZhkVu1t4kR_pmoALETYOo,VHC Parking Garage E ( Purple ),2.5,6,Parking garage,"1851 N George Mason Dr, Arlington, VA 22205, United States","VVRC+9V Arlington, Virginia, USA",https://www.vhchealth.org/patients-visitors/campus-map-and-parking/,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQtdsSecxngwkESkLHYGM1Bmd0jAiI9A9nJM1OGJxySrU06DhsfAmmK443I_N-tU7nT0Fu9tyOoQQMalGmSY2Lc9kp17V35RqR296ccDVLwAhwpKlxmYjbt71tE4eIy6vm0_F7vg=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:29:45.788Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,,
https://www.google.com/maps/place/Parking+Management+Inc./data=!4m7!3m6!1s0x89b7b790acc2cb71:0xee7bec4d7002b6d7!8m2!3d38.8954452!4d-77.0278187!16s%2Fg%2F1tf3288m!19sChIJccvCrJC3t4kR17YCcE3se-4,Parking Management Inc.,3.7,41,Parking garage,"1111 Pennsylvania Ave NW, Washington, DC 20004, United States","VXWC+5V Washington, District of Columbia, USA",https://www.spotangels.com/#id=296646007&?ref=google_maps_website,+1 202-638-6004,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwx7xmBxGZmfmlAypgYWqLe9H0GG08RhflsujtYEvoFQv7n2gBmie5n0kTTqr591iGHxswaLUOI576vSWRhfIBzyYT6EpXqalsZ5XNTLvoUtyQ2T8ZFdH09SrLBC6VhDDYEBKUY=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:29:48.881Z,,,,,,,,,
https://www.google.com/maps/place/Ballston+Parking/data=!4m7!3m6!1s0x89b7b4238222af69:0x6dee63bb4fc2040f!8m2!3d38.878366!4d-77.1110297!16s%2Fg%2F11hcdwc7vn!19sChIJaa8igiO0t4kRDwTCT7tj7m0,Ballston Parking,2.8,17,Parking lot,"Arlington, VA 22203, United States","VVHQ+8H Arlington, Virginia, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gkh9E2OisNMjEjENf_RvlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.02415&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:29:52.125Z,,,,,,,,,
https://www.google.com/maps/place/Richmond+international+airport+Economy+A+Parking/data=!4m7!3m6!1s0x89b11a5151bae9b7:0x904d05d33c1b75b3!8m2!3d37.512033!4d-77.33876!16s%2Fg%2F11c5syj4ml!19sChIJt-m6UVEasYkRs3UbPNMFTZA,Richmond international airport Economy A Parking,5.0,9,Parking lot,"5500 Eubank Rd, Sandston, VA 23150, United States","GM66+RF Sandston, Virginia, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4d8mkg318jJwfQgCixHNkyRzzuqnqW0z74ftw5UoQETDGQ69buewX_nO5Z-dNt51QuVkPKe40nSaH3tE9kX4FNYNKGSzctCYiwX1FCpIS8Z2Hz6SGUI64NN6eJZe_o4EQFUMT=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:29:55.099Z,,,,,,,,,
https://www.google.com/maps/place/Parking+Management+Inc/data=!4m7!3m6!1s0x89b7b65a5ccd4d37:0xc3466d8651fa7208!8m2!3d38.8966405!4d-77.0700649!16s%2Fg%2F1vqthp2n!19sChIJN03NXFq2t4kRCHL6UYZtRsM,Parking Management Inc,1.9,7,Parking garage,"1800 N Kent St, Arlington, VA 22209, United States","VWWH+MX Arlington, Virginia, USA",http://www.pmi-parking.com/,+1 703-524-5477,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxLYlsbdsu3c6AzRtMfOLDvMpwuA2v6_7cENisLvrpKDb5_VxfGmcuE63wH3Gx3zsnFg2ozq3IGuKWdPR9kK2ldHJMMPy9xP0OcpgODN5-LmC2DlFvZgpYv3sSdMdQWKAmvqEtJyg=w408-h286-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:29:59.836Z,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,Closed,6 am–5 pm,,
https://www.google.com/maps/place/Valet+Parking+LLC/data=!4m7!3m6!1s0x89b64b5d7ef7f073:0x8cad18c0e91dca85!8m2!3d38.9259403!4d-77.2170731!16s%2Fg%2F11j1lfyvgk!19sChIJc_D3fl1LtokRhcod6cAYrYw,Valet Parking LLC,4.9,79,Automobile storage facility,"7918 Jones Branch Dr #461, McLean, VA 22102, United States","WQGM+95 McLean, Virginia, USA",http://valetparkingllc.com/,+1 703-200-0114,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipPtSqfJJKJ-MAi4RimNyeooNOJTX1swXyEFyBsN=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:30:05.138Z,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,,
https://www.google.com/maps/place/Virginia+Hospital+Center+Parking+-+ParkChirp/data=!4m7!3m6!1s0x89b7b540696a117f:0xeaeb3dc7eeb81d7c!8m2!3d38.888622!4d-77.1263891!16s%2Fg%2F11hj4nl923!19sChIJfxFqaUC1t4kRfB247sc96-o,Virginia Hospital Center Parking - ParkChirp,3.0,3,Parking garage,"1625 N George Mason Dr, Arlington, VA 22205, United States","VVQF+CC Arlington, Virginia, USA",https://asgpark.com/facilities/virginia-hospital-center-parking/,+1 202-466-5050,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPHy47eQAkQksLP1TmNsAQcFcFL-1cjY5_9yDM8=w478-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:30:09.844Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,,
https://www.google.com/maps/place/IAD+-+Terminal+Parking/data=!4m7!3m6!1s0x89b64741d731b4ed:0x5444715939212a71!8m2!3d38.9543055!4d-77.4505968!16s%2Fg%2F11sb4tgv6y!19sChIJ7bQx10FHtokRcSohOVlxRFQ,IAD - Terminal Parking,4.3,104,Parking lot,"1 Saarinen Cir, Sterling, VA 20166, United States","XG3X+PQ Sterling, Virginia, USA",,+1 703-572-4580,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz5Uqb7xWG-9P2p-eQwFLE1iwYU28X2Rc_Tb0qu_tYFtoDWaPF_MnaEKacgumL1gu4MGupGm7f4JFRFkH68N9banGWINPXcxgxlubaT31eWwst8K_bM515O9fdC4CJhKAcKchbq=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:30:12.851Z,,,,,,,,,
https://www.google.com/maps/place/Parking+Management+Inc/data=!4m7!3m6!1s0x89b7b72b943c0039:0xa4134c4b9a060722!8m2!3d38.8496998!4d-77.0521186!16s%2Fg%2F1tdxls0m!19sChIJOQA8lCu3t4kRIgcGmktME6Q,Parking Management Inc,3.3,7,Parking garage,"2611 Richmond Hwy, Arlington, VA 22202, United States","RWXX+V5 Arlington, Virginia, USA",http://www.pmi-parking.com/,+1 703-414-3317,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pd9Fy5GvGK59sm5kH99ldQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.157215&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:30:15.813Z,,,,,,,,,
https://www.google.com/maps/place/RIC+-+Economy+B/data=!4m7!3m6!1s0x89b11a567cf6c96f:0xda897e9765aa4806!8m2!3d37.5101383!4d-77.3386783!16s%2Fg%2F11tjbv_41s!19sChIJb8n2fFYasYkRBkiqZZd-ido,RIC - Economy B,4.4,47,Parking lot,"Economy B Parking, 1 Richard E Byrd Terminal Dr, Sandston, VA 23150, United States","GM66+3G Sandston, Virginia, USA",https://flyrichmond.com/airport-parking/,+1 804-226-3000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_moe8l5OTaQVZGT-lhRN7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.78903&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:30:18.876Z,,,,,,,,,
https://www.google.com/maps/place/Parking+Garage+Entrance/data=!4m7!3m6!1s0x89b7b660687eae0d:0x5976909caf00c3c9!8m2!3d38.8927506!4d-77.0806399!16s%2Fg%2F11g6rndfxf!19sChIJDa5-aGC2t4kRycMAr5yQdlk,Parking Garage Entrance,5.0,1,Parking garage,"1840 Wilson Blvd, Arlington, VA 22201, United States","VWV9+4P Arlington, Virginia, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5-nYGR8yEpSLsX7-LiDV9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.0307&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:30:21.530Z,,,,,,,,,
https://www.google.com/maps/place/Shipgarten+Parking/data=!4m7!3m6!1s0x89b64be8161e330d:0x6e0b68ac86b4d95d!8m2!3d38.9225681!4d-77.2118765!16s%2Fg%2F11ksl4rrjd!19sChIJDTMeFuhLtokRXdm0hqxoC24,Shipgarten Parking,4.8,6,Parking lot,"1700 Old Meadow Rd, McLean, VA 22102, United States","WQFQ+26 McLean, Virginia, USA",https://shipgarten.com/parking/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KuHSCDuYkSo9oVMR94CyPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.17062&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:30:24.618Z,,,,,,,,,
https://www.google.com/maps/place/Crystal+Parking/data=!4m7!3m6!1s0x89b7b6887cf1bec7:0x50a2f88e6c97363a!8m2!3d38.8541367!4d-77.0484267!16s%2Fg%2F11b7vt1rh8!19sChIJx77xfIi2t4kROjaXbI74olA,Crystal Parking,3.5,6,Parking lot,"2231 Crystal Dr #109, Arlington, VA 22202, United States","VX32+MJ Arlington, Virginia, USA",http://crystalparking.com/,+1 703-271-1121,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x4y22HLzg3NFTXsm2V_eog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.160225&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:30:27.866Z,,,,,,,,,
https://www.google.com/maps/place/Colonial+Parking/data=!4m7!3m6!1s0x89b7b7badd959913:0x362e74e438f7d9b8!8m2!3d38.8979027!4d-77.0418899!16s%2Fg%2F1tf87zv8!19sChIJE5mV3bq3t4kRuNn3OOR0LjY,Colonial Parking,3.3,91,Parking garage,"1800 G St NW, Washington, DC 20006, United States","VXX5+56 Washington, District of Columbia, USA",https://www.ecolonial.com/park-with-us/parking-locator/?detail=1&loc=en&id=1057,+1 202-295-8100,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPNdSdsz_QQ6iSmnXrVHZ68TV_L7ZTYDBG1TexY=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:30:33.265Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,,
https://www.google.com/maps/place/T-Mobile+at+Costco/data=!4m7!3m6!1s0x89b6c1eb2c2a8ee5:0xc64230cd0f4fad37!8m2!3d38.290509!4d-77.515653!16s%2Fg%2F11vcv0mjtc!19sChIJ5Y4qLOvBtokRN61PD80wQsY,T-Mobile at Costco,3.5,8,Cell phone store,"3102 Plank Rd Ste 600, Fredericksburg, VA 22407, United States","7FRM+6P Fredericksburg, Virginia, USA",https://www.t-mobile.com/stores/bd/t-mobile-fredericksburg-va-22407-1c82?utm_source=google&utm_medium=lastmile&utm_campaign=1C82,+1 826-202-9900,"Open ⋅ Closes 8:30 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPQRqPSk1ksxmktlDUcIqXACpEqBnWyxUDbd_GQ=w423-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:30:38.274Z,9 am–8:30 pm,9 am–8:30 pm,9 am–8:30 pm,9 am–8:30 pm,9 am–7 pm,9 am–6 pm,9 am–8:30 pm,LGBTQ+ friendly,"Wireless provider offering cell phones, data plans, Internet devices & accessories. · In-store shopping"
https://www.google.com/maps/place/Dulles+Parking+Garage+2/data=!4m7!3m6!1s0x89b64740d039ffeb:0x1503016b80f09cff!8m2!3d38.9561439!4d-77.4522272!16s%2Fg%2F11wn0qvbgv!19sChIJ6_850EBHtokR_5zwgGsBAxU,Dulles Parking Garage 2,4.8,21,Parking garage,"Propeller Ct, Sterling, VA 20166, United States","XG4X+F4 Sterling, Virginia, USA",https://www.flydulles.com/parking-transportation/parking-information/parking-garage-1-2,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxb2LiXtM4q8oPculA02kXdsGcaiSYto4EBSGUEmlWPeKRihAbZUHvwdndeJKx4drbd-_bJeJp5g-H6y65Zwf-lWqKlPCY8plxeoTbfIazzoWG_RBsPGzCz-IOvUiAbM66zs7yA=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:30:41.259Z,,,,,,,,,
https://www.google.com/maps/place/PMC+Parking/data=!4m7!3m6!1s0x89b7c7d1fedb4235:0x3ef85db5a30a6b84!8m2!3d38.9829755!4d-76.9338997!16s%2Fg%2F11vpdgt54y!19sChIJNULb_tHHt4kRhGsKo7Vd-D4,PMC Parking,2.0,4,Parking lot,"4600 Norwich Rd, College Park, MD 20740, United States","X3M8+5C College Park, Maryland, USA",http://parkingmgt.com/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tPeYlBWKvy4lHGQ01-fvNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.19655&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:30:46.588Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Tysons+Corner+Mall+Parking/data=!4m7!3m6!1s0x89b64aef5f7cd967:0x8d3d9bc7bfe2392b!8m2!3d38.9189328!4d-77.2228868!16s%2Fg%2F11bt_j4x3z!19sChIJZ9l8X-9KtokRKzniv8ebPY0,Tysons Corner Mall Parking,4.4,489,Parking garage,"Tysons, VA 22182, United States","WQ9G+HR Tysons, Virginia, USA",http://www.tysonscornercenter.com/Visit/GettingHere#parking,+1 703-893-9400,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyBqOzDEvv5Jg4M1Fi2p2qLzHSxDLIuBFY-t61aCyDx-01l9S6t8PRmUzTE2ebRAbuAOYFuoO6EzP4wbNldtLNBDRqr_S7KVQcNqN4mzZrmrrBfB5N5ShjfZzAFZ4Xkf4Iz2XJ0=w426-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:30:52.089Z,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,11 am–7 pm,10 am–9 pm,10 am–9 pm,,
https://www.google.com/maps/place/One+Parking/data=!4m7!3m6!1s0x89b7b7b98a6866a3:0x9e7c3017ade324ac!8m2!3d38.9022704!4d-77.0430975!16s%2Fg%2F1pv5z912x!19sChIJo2Zoirm3t4kRrCTjrRcwfJ4,One Parking,3.4,16,Parking garage,"1850 K St NW, Washington, DC 20006, United States","WX24+WQ Washington, District of Columbia, USA",https://oneparking.com/property/international-square/,+1 561-833-7222,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipNtr719yl8b6z1Qc-b_Ru2wqvaYYbzXrMziyluD=w408-h545-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:30:57.309Z,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,10 am–11 pm,8 am–8 pm,6 am–11 pm,,
https://www.google.com/maps/place/Watergate/data=!4m7!3m6!1s0x89b7b7b2c70f5ec7:0x326de5ad91fd7e2f!8m2!3d38.8996183!4d-77.0554338!16s%2Fg%2F1hc3qy_3v!19sChIJx14Px7K3t4kRL379ka3lbTI,Watergate,3.7,60,Parking garage,"2600 Virginia Ave NW, Washington, DC 20037, United States","VWXV+RR Washington, District of Columbia, USA",https://parking.com/washington-dc/hotels/the-watergate-hotel?lot_id=10906&showListOnly=1&view=daily&sw&ne&facility&valet&general=&displayFullCity=0&start=2021-06-08T07%3A30&stop=2021-06-08T10%3A30,+1 202-298-8410,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyLRsYi8EHuHC39A1P0HBrtDle7euFIn67KS6QBkJW_7I84uC5_IXheQQx3MAMaFnx_6YPHl-NYJIaKAtYFi7SKm3Mz2-aXTZd0K-cmhNVAcEnQy9F8vjme7VTHh4CpdNsAe9WUsfdk88Q=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:31:00.311Z,,,,,,,,,
https://www.google.com/maps/place/Safford+Chrysler+Dodge+Jeep+Ram+and+Fiat+of+Fredericksburg/data=!4m7!3m6!1s0x89b6c115a0c7f35b:0x5e276c6ed9f7ba88!8m2!3d38.2556443!4d-77.4954079!16s%2Fg%2F1w8wbxpx!19sChIJW_PHoBXBtokRiLr32W5sJ14,Safford Chrysler Dodge Jeep Ram and Fiat of Fredericksburg,4.6,5274,Car dealer,"10671 Patriot Hwy, Fredericksburg, VA 22408, United States","7G43+7R Fredericksburg, Virginia, USA",https://www.saffordoffredericksburg.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=site_link,+1 540-898-7200,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyc6qyEZkZ0e4rikfE2ZBqF9MUFhIqdmJ8wGnFENTgZEMq-7IYzqiNOESzBuCIZv69QQSvt9LzyEA6VIVAhBUHTRwFrixdzsZPQcVC1Ai2DG-9L4V9q0XnCpYb3xOjcYgs9-hCf=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:31:05.294Z,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,Closed,7:30 am–9 pm,,· In-store shopping · In-store pick-up · Delivery
https://www.google.com/maps/place/Hospital+Parking+Garage/data=!4m7!3m6!1s0x89b7c806b92db049:0xa6c729cd7c08c822!8m2!3d38.9305444!4d-77.014988!16s%2Fg%2F11fy985m1d!19sChIJSbAtuQbIt4kRIsgIfM0px6Y,Hospital Parking Garage,3.8,209,Parking garage,"Washington, DC 20010, United States","WXJP+62 Washington, District of Columbia, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwUNhw1799YtTyJZOSzYKe2WhbHuLs2Y4-OrnCC5DlxzMYswzTjdjZiFdPLTTOm8gmlAQ1GfmNYCIrCuk5eAVXO0aaMq2fTWct4LaXpzMpW8nLDCoNtG-YsAwQxrTEzEADRODCmGQ=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:31:08.251Z,,,,,,,,,
https://www.google.com/maps/place/Ivy+City+Valet+Inc/data=!4m7!3m6!1s0x89b7b960b9daddb3:0xa03347ef089a1fb1!8m2!3d38.9146655!4d-76.9855027!16s%2Fg%2F11vspg3hsk!19sChIJs93auWC5t4kRsR-aCO9HM6A,Ivy City Valet Inc,,,Valet parking service,"1356 Okie St NE, Washington, DC 20002, United States","W277+VQ Washington, District of Columbia, USA",https://ivycityvalet.com/,+1 202-529-0137,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMgKhJSGCA4y_XvIsn_ZXpP9HC-bOszdls_HIPn=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:31:13.484Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,,
https://www.google.com/maps/place/Atlantic+Services+Group/data=!4m7!3m6!1s0x89b7b7b6d4591863:0x18fa4b12a0954a79!8m2!3d38.902928!4d-77.047664!16s%2Fg%2F1tdmqyxq!19sChIJYxhZ1La3t4kReUqVoBJL-hg,Atlantic Services Group,1.0,5,Parking garage,"2131 K St NW, Washington, DC 20037, United States","WX32+5W Washington, District of Columbia, USA",,+1 202-466-5050,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=INRfFqODcGa7iOevjbsp_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.113636&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:31:18.651Z,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,,
https://www.google.com/maps/place/Parking+Garage/data=!4m7!3m6!1s0x89b647559fa70aef:0xaad948727999fd79!8m2!3d38.9593558!4d-77.4168815!16s%2Fg%2F11fsb56cb8!19sChIJ7wqnn1VHtokRef2ZeXJI2ao,Parking Garage,4.0,7,Parking garage,"2310 Dulles Station Blvd, Herndon, VA 20171, United States","XH5M+P6 Herndon, Virginia, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx33Pu1aPkrdfCeDR4RpHxUrsOZM5reI5aWfnt2RbFZCYYvI_FAAkYltK3AiYsw8QF9yYiKttQXKn2qVSJsyfwfqoQDsHX_mSmYRcTdoIRPFXFHByXsU4qUQzi5IbHJENjJRIXbmA=w408-h270-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:31:22.245Z,,,,,,,,,
"https://www.google.com/maps/place/Atlantic+Services+Group,+Inc./data=!4m7!3m6!1s0x89b7b7ba03c66f85:0x4899161fb92f3392!8m2!3d38.9434072!4d-77.0776156!16s%2Fg%2F1tp0fkdq!19sChIJhW_GA7q3t4kRkjMvuR8WmUg","Atlantic Services Group, Inc.",3.0,30,Valet parking service,"4200 Wisconsin Ave NW #550, Washington, DC 20016, United States","WWVC+9X Washington, District of Columbia, USA",https://www.asgpark.com/,+1 202-466-5050,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNJ5qu0vxhBRuvtQ59zikNEpU4RAkH2p53Z59Q1=w408-h277-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fredericksburg+VA/@38.3003751,-77.4588059,14z",2025-10-28T19:31:27.669Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,
