placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp
https://www.google.com/maps/place/Standard+Plumbing+-+Bountiful/data=!4m7!3m6!1s0x8752f785e929e961:0x4cd5e4d4036cc84f!8m2!3d40.882129!4d-111.8946447!16s%2Fg%2F1vg4k8g9!19sChIJYekp6YX3UocRT8hsA9Tk1Uw,Standard Plumbing - Bountiful,3.5,23,Hardware store,,"563 W 750 S, Bountiful, UT 84010, United States","V4J4+V4 Bountiful, Utah, USA",http://ww3.truevalue.com/bountiful/home.aspx,+1 801-296-2071,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyE3y6pUcwmQn--Cn4wBGu1YBYBIiN1bVaht1fYkSYa9UPXcQ6T12fGf5l7IG7WBEDzSq7u0zLNY6OgFc0rN4FBruOLyw2ZJP09akvSlk8HnXMbaw-k6FToIF8yTUGo5uOK6GI=w408-h544-k-no,true,8 am–12 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2026-01-10T23:07:45.354Z
https://www.google.com/maps/place/Elite+RV+Repair+and+Service/data=!4m7!3m6!1s0x8752f76c3059a977:0x964f25a7e5ab19bc!8m2!3d40.8746968!4d-111.9307991!16s%2Fg%2F11ftnlv733!19sChIJd6lZMGz3UocRvBmr5aclT5Y,Elite RV Repair and Service,4.9,131,RV repair shop,,"1820 W 1500 S, Woods Cross, UT 84087, United States","V3F9+VM Woods Cross, Utah, USA",https://www.elite-rv.com/,+1 385-777-5675,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOpJv7elnXlKQ4hX-KSLG49A6_afQl4rPiF2nUL=w426-h240-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2026-01-10T23:07:50.217Z
https://www.google.com/maps/place/South+Fork+Hardware/data=!4m7!3m6!1s0x8752f44408df9e15:0xd75fd9f183a44019!8m2!3d40.86067!4d-111.8983496!16s%2Fg%2F1v_z9d2x!19sChIJFZ7fCET0UocRGUCkg_HZX9c,South Fork Hardware,4.3,197,Hardware store,,"1075 N 500 E Suite B, North Salt Lake, UT 84054, United States","V462+7M North Salt Lake, Utah, USA",http://www.southforkhw.com/,+1 801-383-3838,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxeKiTHgRGQO6fQI9YucNkGso0KLF2FXAbcWUHKGKtnY1yM4jUOKMcdRwVBFvYDmW17xSwACkbYCzJhbJ-GPmSg0RDMFVbMQr0QlkbUxdi5SinYAmtTZHcYinM9DqaLWivofmeG=w426-h240-k-no,false,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2026-01-10T23:07:54.981Z
https://www.google.com/maps/place/Tractor+Supply+Co./data=!4m7!3m6!1s0x8752f75d12dddd93:0xbb8b346b05e7d852!8m2!3d40.874016!4d-111.9290659!16s%2Fg%2F11bwkj_jq9!19sChIJk93dEl33UocRUtjnBWs0i7s,Tractor Supply Co.,4.5,406,Animal feed store,"Chain with a wide variety of agricultural & livestock supplies, plus tools, workwear & boots. · In-store shopping · Kerbside pickup · Delivery","1533 S 1800 W, Woods Cross, UT 84087, United States","V3FC+J9 Woods Cross, Utah, USA",https://www.tractorsupply.com/tsc/store_Woodscross-UT-84087_2036,+1 801-298-1012,"Open · Closes 8 pm

Updated by this business 1 week ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyaQb6U6fZtI-H2d4sn10IvpBKl8Z55vbrBIZ0iDKAAPXqQBokRe_IvJe4VtVhIQkgR0_-KJ6bJ6Q-AfZv6Wo_ixK9dJiBS78QjZ1OQ4n7c7njYFg-v7q9q2qmTOiZu596RE0eQOsBbTm3a=w408-h317-k-no,true,8 am–8 pm,9 am–7 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2026-01-10T23:08:00.138Z
https://www.google.com/maps/place/C-A-L+Ranch+Stores/data=!4m7!3m6!1s0x8752f78113208df9:0x2ad5dca491cc2420!8m2!3d40.8837696!4d-111.8795296!16s%2Fg%2F11n83r22hv!19sChIJ-Y0gE4H3UocRICTMkaTc1So,C-A-L Ranch Stores,4.1,94,Farm shop,"Retail chain stocking farm supplies, work apparel & hardware, plus camping & hunting equipment. · In-store shopping · In-store pick-up","535 S Main St, Bountiful, UT 84010, United States","V4MC+G5 Bountiful, Utah, USA",https://www.calranch.com/about/store-locations/bountiful,+1 385-300-8800,Open · Closes 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxP1yC-rgVCNz4JwDPKBskFue0ACzSf6rnlLQNj2zimsfzg6Vbmn3agkm6wShVG4xJCV6pmGK173YQbveWUFBZ_ZU7OiBjGhaGjmeAGm4dYWPufkFU2eSMYvhisIuvfHocCp5XT=w408-h306-k-no,true,8 am–9 pm,9 am–5 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2026-01-10T23:08:05.324Z
https://www.google.com/maps/place/Colonial+Ace/data=!4m7!3m6!1s0x8752f813d981cb91:0xfbaff42605175cc0!8m2!3d40.9057253!4d-111.8731553!16s%2Fg%2F12q4wlxs9!19sChIJkcuB2RP4UocRwFwXBSb0r_s,Colonial Ace,4.4,223,Hardware store,· In-store shopping · In-store pick-up · Delivery,"380 E Pages Ln, Centerville, UT 84014, United States","W44G+7P Centerville, Utah, USA",https://colonialbuilding.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=15794,+1 801-292-1471,"Open · Closes 8 pm

Confirmed by this business 2 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzNkvtz68Rpvwl8WvgMQvWdbH79DPVvbfUqYR45VooQSrDBX32wh2GFPLUP1P3lMdvsQr2b9ly2JOJajYgXSQ0_67sZaHLoZQWx9Auxp_-7FKsc3hnGrlikSaeq5bSQUg8qf9QRkN99AMBf=w427-h240-k-no,true,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2026-01-10T23:08:10.636Z
https://www.google.com/maps/place/Lowe%27s+Home+Improvement/data=!4m7!3m6!1s0x8752f828afe16e93:0x6a5a5d48d93fe84a!8m2!3d40.8924657!4d-111.894194!16s%2Fg%2F1tddbb1y!19sChIJk27hryj4UocRSug_2UhdWmo,Lowe's Home Improvement,4.2,1669,Home improvement store,"Home improvement chain for appliances & gardening supplies, plus tools & hardware. · In-store shopping · In-store pick-up · Delivery","350 545 W, West Bountiful, UT 84087, United States","V4R4+X8 West Bountiful, Utah, USA",https://www.lowes.com/store/UT-West-Bountiful/2662?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-2662-_-na-_-0-_-0&y_source=1_MTE4NDA1MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 801-813-4200,,,https://lh3.googleusercontent.com/p/AF1QipMwqFjVxfyvMG0mxsmCFNIPo81RLb0Qc0x5YP-q=w408-h272-k-no,true,6 am–9 pm,8 am–8 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2026-01-10T23:08:16.092Z
https://www.google.com/maps/place/Colonial+Bldg+Supply+Inc/data=!4m7!3m6!1s0x8752f85c190d311d:0x10f385b6aa368a09!8m2!3d40.92271!4d-111.884!16s%2Fg%2F1tfyf18_!19sChIJHTENGVz4UocRCYo2qraF8xA,Colonial Bldg Supply Inc,4.3,320,Hardware store,· In-store shopping · In-store pick-up · Delivery,"530 N 400 W, Centerville, UT 84014, United States","W4F8+39 Centerville, Utah, USA",https://colonialbuilding.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=07399,+1 801-295-9471,"Closes soon · 5 pm · Opens 7 am Mon

Confirmed by this business 2 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxl2SlUjlCCHoOW3bxHH-Qe7po1-YFnT3pWHddIfuAiDCh9Qcec9TxFwWq-drAepsrHLfWAqFqzN_RiQO8LXYRrTIxqycqRWoVBpDWmnJdJGQY8WbB38phW4zWqKcQ4QApYbG1L83RngFtO=w427-h240-k-no,true,8 am–5 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2026-01-10T23:08:21.166Z
https://www.google.com/maps/place/Camson+Electric/data=!4m7!3m6!1s0x8752843718b17019:0xa7adb55b0eb02d46!8m2!3d40.5430984!4d-111.8823506!16s%2Fg%2F1hc23z5gf!19sChIJGXCxGDeEUocRRi2wDlu1rac,Camson Electric,4.8,26,Electrician,,,,https://www.camsonelectric.com/,+1 801-254-5910,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOPKwd3kLK3113DNEKV3Q-JQHGO5kvwTZwXZU3D=w408-h265-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:08:42.592Z
https://www.google.com/maps/place/Fairway+Electric+LLC/data=!4m7!3m6!1s0x2b7ed3bca9f33a7d:0xcb685b3d42193f97!8m2!3d40.6680085!4d-111.906702!16s%2Fg%2F11vbkhjg7b!19sChIJfTrzqbzTfisRlz8ZQj1baMs,Fairway Electric LLC,5.0,54,Electrician,,,,https://fairwayelectric.net/,+1 801-403-6064,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOkkWKXvpqyTlx353nnUQuIucDgoMsNcMgCpyMz=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:08:47.500Z
https://www.google.com/maps/place/Cedar+Creek+Electric/data=!4m7!3m6!1s0x8752869be68fd3a1:0x94b6d1cb6ed44ba8!8m2!3d40.5153333!4d-111.9450954!16s%2Fg%2F1hc1gxzdz!19sChIJodOP5puGUocRqEvUbsvRtpQ,Cedar Creek Electric,5.0,2,Electrician,,"2047 W 12974 S, Riverton, UT 84065, United States","G383+4X Riverton, Utah, USA",http://www.cedarcreekelectric.co/,+1 801-699-4721,,,https://lh3.googleusercontent.com/p/AF1QipO4dNEjv6gvbrm6RQQrthDS62MFybk-VKKE_Jnq=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:08:50.383Z
https://www.google.com/maps/place/Mower+Medic/data=!4m7!3m6!1s0x8752866dcba63565:0x95b6aa51b0ab98c6!8m2!3d40.5465287!4d-111.9382338!16s%2Fg%2F1td5m5c8!19sChIJZTWmy22GUocRxpirsFGqtpU,Mower Medic,3.8,206,Lawn mower store,· In-store shopping · Delivery,"11273 S Redwood Rd, South Jordan, UT 84095, United States","G3W6+JP South Jordan, Utah, USA",http://mowermedicllc.com/,+1 801-254-7006,Closed · Opens 8:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwh4mj38cwkm4wmOPJLg6cH5iFmPeKxoVhPfwWvh1nUXDfDfrjKunjK3xGZTmONoL7eOy92fLhMJmqwgpMCwvcjeLzEcfK8ZPp8n3thXYMTawGuQWoNezY9RQnKqbZ7fH5ynlhWJBt8O5Vh=w408-h544-k-no,true,9 am–2 pm,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:08:55.216Z
https://www.google.com/maps/place/Romano+Plumbing/data=!4m7!3m6!1s0x875285b0649159d7:0x4980c7da34bc3e7!8m2!3d40.571267!4d-111.935314!16s%2Fg%2F11mxtplr32!19sChIJ11mRZLCFUocR58NLo30MmAQ,Romano Plumbing,5.0,230,Plumber,,,,https://romanoplumbingutah.com/,+1 801-792-6729,Open · Closes 12 am,,https://lh3.googleusercontent.com/p/AF1QipOEWBsg3oF6MZEenpUkpG1wQaFQ3ZLMnJCwOjEy=w408-h544-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:09:00.289Z
https://www.google.com/maps/place/Riverton+Hardware+%26+Building+Supplies/data=!4m7!3m6!1s0x8752869054e5bb09:0xf9084bb689397cb9!8m2!3d40.5191622!4d-111.9382794!16s%2Fg%2F1vljgtkg!19sChIJCbvlVJCGUocRuXw5ibZLCPk,Riverton Hardware & Building Supplies,4.7,234,Hardware store,"Chain retailer carrying household tools, supplies & more (many family-run or independently owned). · In-store shopping · In-store pick-up · Delivery","12773 S Redwood Rd, Riverton, UT 84065, United States","G396+MM Riverton, Utah, USA",https://rivertonhardware.com/,+1 801-254-3921,"Open · Closes 6 pm

Updated by others 4 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipM6kpZNscAjHD-7CIxk2299_16zd9SrpASWk0Zu=w408-h328-k-no,true,7 am–6 pm,Closed,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:09:05.558Z
https://www.google.com/maps/place/SunPower%C2%AE/data=!4m7!3m6!1s0x2688c7ffec0f5585:0xc4690fe82abf8d6c!8m2!3d40.5445014!4d-111.9402323!16s%2Fg%2F11rnpbbsfs!19sChIJhVUP7P_HiCYRbI2_KugPacQ,SunPower®,4.8,224,Solar energy company,,"1750 W 11400 S Suite 110, South Jordan, UT 84095, United States","G3V5+RW South Jordan, Utah, USA",https://sunderenergy.com/,+1 844-786-3373,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyPMbtlXkd64ZH6u8VylgUIn3JSCLTj92yPt7T1vmHiJsj_oMQP2EnFs_gFhqp8S7ftolEfUu1YdRjetZlYFatXkcACbTQ_usRBAXxVZ8bSY36WjOHNxJsIUq70-T2H7bDiAIKRxg=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:09:10.495Z
https://www.google.com/maps/place/Spring+Solar/data=!4m7!3m6!1s0x8752814b0d69911d:0x9356009bbb522f59!8m2!3d40.4910555!4d-111.9322888!16s%2Fg%2F11cnrf97r5!19sChIJHZFpDUuBUocRWS9Su5sAVpM,Spring Solar,4.9,481,Solar energy company,,"1442 Copper John Way, Bluffdale, UT 84065, United States","F3R9+C3 Bluffdale, Utah, USA",https://gospringsolarnow.com/,+1 801-520-0955,Open · Closes 2 am,,https://lh3.googleusercontent.com/p/AF1QipM7TP_UybkePEaWrvUMxo0L8X8XREqEIAndsEFO=w427-h240-k-no,true,8 am–2 am,Closed,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:09:15.354Z
https://www.google.com/maps/place/ARC+Electric+Inc./data=!4m7!3m6!1s0x6c4194cea207ce1f:0x7f5b7544ac73cb08!8m2!3d40.6046374!4d-111.9209344!16s%2Fg%2F11vyxbqnlk!19sChIJH84Hos6UQWwRCMtzrER1W38,ARC Electric Inc.,5.0,35,Electrician,,,,https://www.arcelectricinc.net/,+1 801-523-5844,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyYcvfZgkTYI9evShduicjyC1wF1CpZIWbnCuI5CfiQVsh4Ws5nzBS6WPd7t6xhUVbLZVGjn7mBeTlsu2VP9Mf8u5eddbpKQmUWn8rGnmdQFtuKejPVtWbjveaCp4BhIQQx9jJD=w408-h544-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:09:20.127Z
https://www.google.com/maps/place/Bullett+Electric/data=!4m7!3m6!1s0x875281243533c5c9:0xe7acb9b4e4a296f7!8m2!3d40.4844982!4d-111.9112646!16s%2Fg%2F1tn0689j!19sChIJycUzNSSBUocR95ai5LS5rOc,Bullett Electric,3.9,38,Electrician,,"14693 Heritage Crest Way, Bluffdale, UT 84065, United States","F3MQ+QF Bluffdale, Utah, USA",http://www.bullettelectric.com/,+1 801-553-8637,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOaAlWrrnGZy7FBHrBjx0e8v6-lD3Lf4EtQFFFH=w429-h240-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:09:25.005Z
https://www.google.com/maps/place/Precision+Lighting+%26+Electric/data=!4m7!3m6!1s0x875283fe12166c89:0x7da1dc368b54466f!8m2!3d40.4845959!4d-111.9534185!16s%2Fg%2F1tdl20xt!19sChIJiWwWEv6DUocRb0ZUizbcoX0,Precision Lighting & Electric,5.0,2,Electrician,,"2465 Spencer Crest Dr, Riverton, UT 84065, United States","F2MW+RJ Riverton, Utah, USA",,+1 801-446-1883,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kP0cjqUOVUZQk9O_vckCew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.63522&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:09:27.974Z
https://www.google.com/maps/place/Stotz+Equipment/data=!4m7!3m6!1s0x875280df0c103a3d:0xa45e34861e31f1cf!8m2!3d40.482612!4d-111.903459!16s%2Fg%2F1tdkbk7r!19sChIJPToQDN-AUocRz_ExHoY0XqQ,Stotz Equipment,4.4,136,Tractor dealer,· In-store shopping · Kerbside pickup · Delivery,"14750 Pony Express Rd, Bluffdale, UT 84065, United States","F3MW+2J Bluffdale, Utah, USA",https://www.stotzequipment.com/our-company/locations/bluffdale-ut/,+1 801-966-4231,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO06qUAse7Z3p34GUzqo1oj8XbMStYs16C0YMPO=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:09:32.731Z
https://www.google.com/maps/place/Fanco+Electric/data=!4m7!3m6!1s0x875286c08e37a3f9:0xdafe3ec76c0c35a5!8m2!3d40.5102346!4d-111.9270769!16s%2Fg%2F1tn01q6_!19sChIJ-aM3jsCGUocRpTUMbMc-_to,Fanco Electric,,,Electrician,,"13267 S 1245 W, Riverton, UT 84065, United States","G36F+35 Riverton, Utah, USA",,+1 801-253-0259,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yAnBr6GwiPtzIjJLIExFcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.9015&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:09:35.288Z
https://www.google.com/maps/place/A-Bec+Construction/data=!4m7!3m6!1s0x875285c0a2a30927:0x9c13dbaad65ac5f2!8m2!3d40.5390614!4d-111.9753726!16s%2Fg%2F11c208k_yv!19sChIJJwmjosCFUocR8sVa1qrbE5w,A-Bec Construction,4.5,25,General contractor,,"11679 Jordanair Dr, South Jordan, UT 84095, United States","G2QF+JV South Jordan, Utah, USA",https://a-bec.com/,+1 801-709-0293,Closes soon · 5 pm · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMipVMs_L5nl2dBtZjCBGCnvX-YrTZhHtqiWJSN=w408-h306-k-no,true,10 am–5 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:09:40.107Z
https://www.google.com/maps/place/Corey+Owens+Electric+Inc/data=!4m7!3m6!1s0x8752815640c935af:0x935afa02af136442!8m2!3d40.4834413!4d-111.9505521!16s%2Fg%2F1tfbj631!19sChIJrzXJQFaBUocRQmQTrwL6WpM,Corey Owens Electric Inc,5.0,2,Electrician,,"2316 Statehood Dr, Riverton, UT 84065, United States","F2MX+9Q Riverton, Utah, USA",,+1 801-253-7847,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=70OPkLC3vEYHroOzxcyPJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.79007&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:09:42.887Z
https://www.google.com/maps/place/Cool+Hand+Electrical/data=!4m7!3m6!1s0x6dcfbf48733d8313:0x1a16542f24bd313c!8m2!3d40.6050606!4d-111.675581!16s%2Fg%2F11v0p376s5!19sChIJE4M9c0i_z20RPDG9JC9UFho,Cool Hand Electrical,5.0,195,Electrician,,,,http://coolhandelectrical.com/,+1 801-707-3772,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMcWVwJIEGLqF5d5DY3a7F4eJTH30bb-3JNcgYl=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:09:47.713Z
https://www.google.com/maps/place/TAYLOR+AV/data=!4m7!3m6!1s0x87527d54da34dcc1:0x6bc3a0658acbdf34!8m2!3d40.5157144!4d-111.9391307!16s%2Fg%2F1tj859vv!19sChIJwdw02lR9UocRNN_LimWgw2s,TAYLOR AV,4.7,29,Audiovisual equipment rental service,,"12960 S Redwood Rd, Riverton, UT 84065, United States","G386+78 Riverton, Utah, USA",http://www.taylorav.com/,+1 801-520-1699,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyXxkSMURtbD3-LbiHM7HFLmwRngtcwXcntozPsGYUnTWAD9WkjrVgTvalVXm72O0_cWG9wKDbcpqcG9aq9JmjmX-rOGssWaV1N60NmulhPTFzkXQrm4Ux4n2K5itxMlqc0FTH8UA=w408-h321-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:09:52.933Z
https://www.google.com/maps/place/Peak+Fasteners+Construction+Supply/data=!4m7!3m6!1s0x8752813065b912b7:0x1407445674102090!8m2!3d40.4869166!4d-111.9186995!16s%2Fg%2F11b6sy1n4f!19sChIJtxK5ZTCBUocRkCAQdFZEBxQ,Peak Fasteners Construction Supply,4.7,104,Hardware store,· In-store shopping · Delivery,"14559 Center Point Way, Bluffdale, UT 84065, United States","F3PJ+QG Bluffdale, Utah, USA",http://www.peakfasteners.com/,+1 801-597-3222,,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzg9NDBMsuwg0NjqiHGVX8u8M8s_L4UNAyWv9rPKMVnXUsuGn__8vtsrSn2wqDa71dDaXqloVgz7Zy_MAUl6RYINh1ruaSxoS2lB9Hb0o30asOU1dToym8svUCFnGfio-yP2tug6g=w493-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:09:57.962Z
https://www.google.com/maps/place/Lowe%27s+Home+Improvement/data=!4m7!3m6!1s0x875285b4ed5eaf5f:0x4c31c638bac7bf0d!8m2!3d40.5248882!4d-111.9828034!16s%2Fg%2F1tfpk8zn!19sChIJX69e7bSFUocRDb_HujjGMUw,Lowe's Home Improvement,4.3,1759,Home improvement store,"Home improvement chain for appliances & gardening supplies, plus tools & hardware. · In-store shopping · In-store pick-up · Delivery","12462 Creek Meadow Rd, Riverton, UT 84065, United States","G2F8+XV Riverton, Utah, USA",https://www.lowes.com/store/UT-Riverton-City/2296?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-2296-_-na-_-0-_-0&y_source=1_MTE4NDA0OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 801-790-5920,"Open · Closes 9 pm

Updated by this business 1 week ago",,https://lh3.googleusercontent.com/p/AF1QipNB_Y-jgt_yfZBq5VlYRwnW1PLsR50ugAUGHHPJ=w408-h272-k-no,true,6 am–9 pm,7 am–8 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2026-01-10T23:10:03.134Z
