placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,isBlackOwned,error
"https://www.google.com/maps/place/Edgar+Castillo-Armas,+M.D./data=!4m7!3m6!1s0x8095340231b17a31:0x4a6d2c405ae15701!8m2!3d36.5441634!4d-119.4046313!16s%2Fg%2F1td7zb6z!19sChIJMXqxMQI0lYARAVfhWkAsbUo","Edgar Castillo-Armas, M.D.",5.0,1,Psychiatrist,"355 Monte Vista Dr, Dinuba, CA 93618, United States","GHVW+M4 Dinuba, California, USA",http://www.kaweahdelta.org/,+1 559-595-7650,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yXVS8EljObt7yX43DKt9Vw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.21489&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:38:55.423Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Hope+Horizon+Mental+Health/data=!4m7!3m6!1s0x80951fb7193006c1:0x92c4bd3d96544ef1!8m2!3d36.5457168!4d-119.3802224!16s%2Fg%2F11rd_grz1s!19sChIJwQYwGbcflYAR8U5Ulj29xJI,Hope Horizon Mental Health,,,Mental health clinic,"1441 E El Monte Way, Dinuba, CA 93618, United States","GJW9+7W Dinuba, California, USA",http://hopehorizon.org/,+1 559-725-3245,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mEYOMIJVMBX8hS0Fe3sq0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.7132&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:38:58.246Z,,,,,,,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Valley+Health+Team+-+Dinuba+Community+Health+Center+-+Behavioral+Health+Services/data=!4m7!3m6!1s0x80951d96762623f5:0x9734a4a3fce05e91!8m2!3d36.5532788!4d-119.3947832!16s%2Fg%2F11rsdvg3l8!19sChIJ9SMmdpYdlYARkV7g_KOkNJc,Valley Health Team - Dinuba Community Health Center - Behavioral Health Services,,,Mental health clinic,"920 N Alta Ave, Dinuba, CA 93618, United States","HJ34+83 Dinuba, California, USA",http://vht.org/,+1 559-595-1000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cRLAnpURplxaE7N7xZ4MHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.65227&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:39:01.072Z,,,,,,,,,,
https://www.google.com/maps/place/Adventist+Health+Reedley:+Emergency+Room/data=!4m7!3m6!1s0x8094e2cd84999181:0xc3b409047cf38640!8m2!3d36.6082119!4d-119.4522208!16s%2Fg%2F11dxqm_3wm!19sChIJgZGZhM3ilIARQIbzfAQJtMM,Adventist Health Reedley: Emergency Room,3.9,198,Hospital,"372 W Cypress Ave, Reedley, CA 93654, United States","JG5X+74 Reedley, California, USA",https://adventisthealth.org/locations/detail/adventist-health-reedley-emergency-room/,+1 559-391-3310,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CHYj5AISqdn3BTyV6RBwtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.13632&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:39:06.023Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Central+Valley+Teen+Challenge/data=!4m7!3m6!1s0x8094e308712c6653:0xbcb90236cb4659ac!8m2!3d36.5667486!4d-119.476375!16s%2Fg%2F11bwgw5x1n!19sChIJU2YscQjjlIARrFlGyzYCubw,Central Valley Teen Challenge,4.5,17,Addiction treatment center,"42675 Rd 44, Reedley, CA 93654, United States","HG8F+MF Reedley, California, USA",http://www.teenchallenge.org/centers/cvtc/,+1 559-387-5132,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyoz0r7vcjT3dXaU6awroawMIjYGGhMGT1Jb5Y4i0WGnRqD0bm3RCLqEb0vJQaoK42zTEY5HbLCRwNIveaM-kjV-afykmVZTHg808kCEg_P_O_FBxptLD3SZviebo8NGtrGFXVQ=w408-h306-k-no,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:39:10.887Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,,,
"https://www.google.com/maps/place/Christina+J.+Erwin,+PA/data=!4m7!3m6!1s0x80951e7bbec9547f:0xf1b0fbb07ea0195b!8m2!3d36.545968!4d-119.3797916!16s%2Fg%2F1vzqshrc!19sChIJf1TJvnselYARWxmgfrD7sPE","Christina J. Erwin, PA",,,Psychiatrist,"1451 E El Monte Way, Dinuba, CA 93618, United States","GJWC+93 Dinuba, California, USA",,+1 559-591-5858,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PPeuVbkJ3UzlKTCPOpeMNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.6061335&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:39:28.012Z,,,,,,,,,,
https://www.google.com/maps/place/Lascuna+Maria+A/data=!4m7!3m6!1s0x8094e2b8025efa35:0xa49a527f1dca8eb1!8m2!3d36.604373!4d-119.440617!16s%2Fg%2F1264fn7qx!19sChIJNfpeArjilIARsY7KHX9SmqQ,Lascuna Maria A,,,Nurse practitioner,"826 Manning Ave, Reedley, CA 93654, United States","JH35+PQ Reedley, California, USA",https://weence.com/medical/doctors/reedley/lascuna-maria-a/,+1 559-638-0400,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MjeBOI8RG9rw_UBu90Bv1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.928493&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:39:30.693Z,,,,,,,,,,
https://www.google.com/maps/place/Crestwood+Behavioral+Health/data=!4m7!3m6!1s0x8094e42effd448bd:0x6c030b58157b5bab!8m2!3d36.5134058!4d-119.5484834!16s%2Fg%2F11b7fch__y!19sChIJvUjU_y7klIARq1t7FVgLA2w,Crestwood Behavioral Health,3.2,5,Psychiatric hospital,"1200 Smith St, Kingsburg, CA 93631, United States","GF72+9J Kingsburg, California, USA",https://crestwoodbehavioralhealth.com/,+1 559-238-6981,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fVE0PMWooGLoD3ivEC23pw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.198732&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:39:33.534Z,,,,,,,,,,
https://www.google.com/maps/place/Family+HealthCare+Network/data=!4m7!3m6!1s0x8094e2b803ed7fd7:0x1cea327db83058c6!8m2!3d36.6043653!4d-119.4406808!16s%2Fg%2F1thsrmn2!19sChIJ13_tA7jilIARxlgwuH0y6hw,Family HealthCare Network,3.4,13,Medical Center,"826 Manning Ave, Reedley, CA 93654, United States","JH35+PP Reedley, California, USA",https://www.fhcn.org/locate/reedley/,+1 877-960-3426,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOyfxK3A__sGMZGxWJMdMaGfkunH9azwXBc5PiW=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:39:38.668Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Dr.+Michael+J.+Runge,+DO/data=!4m7!3m6!1s0x8094e2db2b5aaecf:0x8c5680ebba2f870f!8m2!3d36.5982712!4d-119.4523942!16s%2Fg%2F1tg_xbcm!19sChIJz65aK9vilIARD4cvuuuAVow","Dr. Michael J. Runge, DO",,,Family practice physician,"936 G St Suite B, Reedley, CA 93654, United States","HGXX+82 Reedley, California, USA",https://weence.com/medical/doctors/reedley/dr-michael-j-runge-do/,+1 559-637-1900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pCPM2rOb0mIMJj5CJhm2tw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.6623&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:39:41.682Z,,,,,,,,,,
https://www.google.com/maps/place/Tulare+County+Children%27s/data=!4m7!3m6!1s0x80951e72165bcacd:0x5a2e35e3480676ea!8m2!3d36.5405336!4d-119.3896624!16s%2Fg%2F1tw_nhfk!19sChIJzcpbFnIelYAR6nYGSOM1Llo,Tulare County Children's,,,Mental health service,"138 S L St, Dinuba, CA 93618, United States","GJR6+64 Dinuba, California, USA",,+1 559-591-1576,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OEK-SnDrybknwM1FviIytQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.56862&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:39:44.623Z,,,,,,,,,,
https://www.google.com/maps/place/Denise+Amezcua/data=!4m7!3m6!1s0x80946075d70fffff:0x5a7f4a11d2837cf7!8m2!3d36.6088819!4d-119.4526613!16s%2Fg%2F11qgb7g7pt!19sChIJ__8P13VglIAR93yD0hFKf1o,Denise Amezcua,,,Physician assistant,"1429 N Acacia Ave, Reedley, CA 93654, United States","JG5W+HW Reedley, California, USA",https://weence.com/medical/doctors/fresno/denise-amezcua/,+1 559-457-5200,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2icQhRPc-d-Q93ORVMaDFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.63525&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:40:13.375Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,,,
https://www.google.com/maps/place/Foothills+at+The+Alta-Ever+Well/data=!4m7!3m6!1s0x80951d389557daf7:0x5c8cb12a059a5ea3!8m2!3d36.5497734!4d-119.4061887!16s%2Fg%2F11j86v6q43!19sChIJ99pXlTgdlYARo16aBSqxjFw,Foothills at The Alta-Ever Well,2.0,4,Mental health service,"550 N Lillie Ave, Dinuba, CA 93618, United States","GHXV+WG Dinuba, California, USA",http://everwellhealth.org/,+1 805-242-0135,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oComdKM-TWK-fm81zTcZGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.176834&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:40:18.806Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/John+Middleton,+M.D./data=!4m7!3m6!1s0x80945d627c0e675d:0xed0641f3109bb9e6!8m2!3d36.8375932!4d-119.85901!16s%2Fg%2F1hc7c0vsn!19sChIJXWcOfGJdlIAR5rmbEPNBBu0","John Middleton, M.D.",4.2,5,Psychiatrist,"3649 W Beechwood Ave #101, Fresno, CA 93711, United States","R4QR+29 Fresno, California, USA",http://www.fresnotms.com/,+1 559-439-1534,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AZD0J71btLoDgDJaoc03Lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.6123868&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:40:32.000Z,,,,,,,,,,
"https://www.google.com/maps/place/Turning+Point/@36.5838755,-119.6101725,17z/data=!3m1!4b1!4m6!3m5!1s0x8094f074ffffffff:0xdf38e2ed06ec5686!8m2!3d36.5838755!4d-119.6101725!16s%2Fg%2F11r_jwlddr",Turning Point,1.8,5,Mental health clinic,"3400 McCall Ave Suite 104, Selma, CA 93662, United States","H9MQ+HW Selma, California, USA",https://www.tpocc.org/rmh,+1 559-875-7705,Closed · Opens 8 am Tue,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:40:43.611Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,,,
https://www.google.com/maps/place/Dinuba+Childrens+Services/data=!4m7!3m6!1s0x80951e7221e7b6b3:0xfb757b0d152eac9d!8m2!3d36.5404271!4d-119.3894398!16s%2Fg%2F1tz95_d0!19sChIJs7bnIXIelYARnawuFQ17dfs,Dinuba Childrens Services,2.3,3,Mental health clinic,"144 S L St, Dinuba, CA 93618, United States","GJR6+56 Dinuba, California, USA",https://www.tpocc.org/dcs,+1 559-591-6680,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A4Nf6f-y97e-7m7iLFgfvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.66682&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:40:58.061Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Adventist+Health+Medical+Office/data=!4m7!3m6!1s0x8094f1122e67c7cf:0xe78f9957f6a8197c!8m2!3d36.5704393!4d-119.6144421!16s%2Fg%2F11mw511499!19sChIJz8dnLhLxlIARfBmo9leZj-c,Adventist Health Medical Office,4.6,214,Medical clinic,"2141 High St C, Selma, CA 93662, United States","H9CP+56 Selma, California, USA",https://adventisthealth.org/locations/detail/behavioral-health-specialty-services-family-medicine-obstetrics-adventist-health/,+1 559-856-6110,Closed · Opens 7:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Uihe1gVaMYinNucmDAVOPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.40454&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:41:08.130Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/ARIA+COMMUNITY+HEALTH+CENTER,+DINUBA/data=!4m7!3m6!1s0x80951e730ba844ef:0x25f024d3a86d9bcd!8m2!3d36.5423496!4d-119.3923667!16s%2Fg%2F1tf6s10v!19sChIJ70SoC3MelYARzZttqNMk8CU","ARIA COMMUNITY HEALTH CENTER, DINUBA",4.8,91,Medical clinic,"247 & 271, 271 N L St, Dinuba, CA 93618, United States","GJR5+W3 Dinuba, California, USA",https://ariachc.org/dinuba/,+1 559-591-1820,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x8Ybi1FY1xMJQvPtlsp-6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.68747&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:41:18.421Z,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,,,
https://www.google.com/maps/place/Reedley+Window+Center/data=!4m7!3m6!1s0x8094e2936a73d53d:0xd778bdc8415b3a08!8m2!3d36.5892199!4d-119.4394789!16s%2Fg%2F1td1dnqc!19sChIJPdVzapPilIARCDpbQci9eNc,Reedley Window Center,4.4,10,Window installation service,"937 E Dinuba Ave, Reedley, CA 93654, United States","HHQ6+M6 Reedley, California, USA",https://www.reedleywindowscenter.com/,+1 559-637-0612,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOticaaDbSyjWhnc9hSmrfALjuK_ttAfk4bQ86r=w408-h281-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:41:23.336Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Exodus+Recovery/@36.7368168,-119.7520232,17z/data=!3m1!4b1!4m6!3m5!1s0x80945e50899f418f:0xe9d23094da7facaf!8m2!3d36.7368168!4d-119.7520232!16s%2Fg%2F1261k0_gk",Exodus Recovery,1.8,92,Mental health service,"4411 Cesar Chavez Blvd, Fresno, CA 93702, United States","P6PX+P5 Fresno, California, USA",https://www.exodusrecovery.com/fresno-crisis-stabilization-center/,+1 559-453-1008,Open 24 hours,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:41:30.300Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Morgan+Sarah+S+MD/data=!4m7!3m6!1s0x80945e5062626977:0xfcb3b3b6ccf7e1ed!8m2!3d36.7363407!4d-119.7510253!16s%2Fg%2F1vd764r6!19sChIJd2liYlBelIAR7eH3zLazs_w,Morgan Sarah S MD,,,Psychiatrist,"Fresno, CA 93750, United States","P6PX+GH Fresno, California, USA",,+1 559-453-4099,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MFbXRCx4TLcuvMVq9CCN7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.134674&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:41:33.268Z,,,,,,,,,,
https://www.google.com/maps/place/A+Better+Way+Psychiatry+%26+TMS/data=!4m7!3m6!1s0x80946771d16fcc39:0x2ecb4ddcf71845ca!8m2!3d36.8086425!4d-119.8235671!16s%2Fg%2F11v_9w05l0!19sChIJOcxv0XFnlIARykUY99xNyy4,A Better Way Psychiatry & TMS,,,Psychiatrist,"1690 W Shaw Ave, Fresno, CA 93711, United States","R55G+FH Fresno, California, USA",https://www.abetterwaytms.com/tms-therapy-in-fresno-california/,+1 800-383-8180,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipN78dFJMCKMo2MW7H5_2nan2dMnqI54sZcZpEHE=w426-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:41:42.995Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/David+Md+Benavidez/data=!4m7!3m6!1s0x80945dc1e8da1431:0xf98c691231b7c6cf!8m2!3d36.7782359!4d-119.7648899!16s%2Fg%2F11k3xs1y51!19sChIJMRTa6MFdlIARz8a3MRJpjPk,David Md Benavidez,1.0,1,Psychiatrist,"3133 N Millbrook Ave, Fresno, CA 93703, United States","Q6HP+72 Fresno, California, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w2GodOLecEcWGS3alwS7rQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.1298&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:41:50.365Z,,,,,,,,,,
"https://www.google.com/maps/place/Aditi+Giri,+MD+-+Psychiatrist/data=!4m7!3m6!1s0x809443d778c9c28b:0xe1db8c1e21a98a4b!8m2!3d36.8516082!4d-119.782819!16s%2Fg%2F11yk34tyzt!19sChIJi8LJeNdDlIARS4qpIR6M2-E","Aditi Giri, MD - Psychiatrist",,,Psychiatrist,"7780 N Fresno St Suite 105, Fresno, CA 93720, United States","V628+JV Fresno, California, USA",https://www.mindpath.com/locations/fresno/?pk_source=gmb&pk_medium=organic,+1 559-490-2067,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gPB7Od9W9UDROPPb3QXDPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.42972&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Reedley+Fresno+CA/@36.5963395,-119.4504029,14z",2025-12-16T02:41:55.135Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Turning+Point+Clinic/data=!4m7!3m6!1s0x80947ba370a2dd5d:0x3c052175c412f4a2!8m2!3d36.7315765!4d-120.0606996!16s%2Fg%2F11vf820x5f!19sChIJXd2icKN7lIARovQSxHUhBTw,Turning Point Clinic,5.0,1,Association / Organization,"275 S Madera Ave STE 404, Kerman, CA 93630, United States","PWJQ+JP Kerman, California, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XKry7Z4QoHlCdo6rAiYfZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=20.832832&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Kerman+Fresno+CA/@36.7235572,-120.059879,14z",2025-12-16T02:42:13.541Z,,,,,,,,,,
"https://www.google.com/maps/place/Gary+L.+Hoffman,+MD/data=!4m7!3m6!1s0x80947a2cad841fab:0x61ab560a63396af!8m2!3d36.7203312!4d-120.0599788!16s%2Fg%2F1v9t_4b0!19sChIJqx-ErSx6lIARr5YzpmC1GgY","Gary L. Hoffman, MD",,,Psychologist,"1000 S Madera Ave, Kerman, CA 93630, United States","PWCR+42 Kerman, California, USA",http://www.adventisthealth.org/,+1 559-846-9370,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XsPIMM2LgHkW77rFbIf6uA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.33682&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Kerman+Fresno+CA/@36.7235572,-120.059879,14z",2025-12-16T02:42:16.193Z,,,,,,,,,,
https://www.google.com/maps/place/Kerman+Mental+Health+Clinic/data=!4m7!3m6!1s0x80947a25d9433a51:0x7f216b4683a9dd8c!8m2!3d36.731714!4d-120.060701!16s%2Fg%2F1tfydtt5!19sChIJUTpD2SV6lIARjN2pg0ZrIX8,Kerman Mental Health Clinic,5.0,2,Medical clinic,"275 S Madera Ave # 400, Kerman, CA 93630, United States","PWJQ+MP Kerman, California, USA",,+1 559-846-7500,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XjQqCeSYfm4SyjmIMRtoeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.67738&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Kerman+Fresno+CA/@36.7235572,-120.059879,14z",2025-12-16T02:42:21.086Z,,,,,,,,,,
"https://www.google.com/maps/place/Julia+Butler,+PhD/data=!4m7!3m6!1s0x80947bb0d8431c45:0xc537be2a658d8497!8m2!3d36.7203312!4d-120.0599788!16s%2Fg%2F11pkh9bnc0!19sChIJRRxD2LB7lIARl4SNZSq-N8U","Julia Butler, PhD",,,Psychologist,"1000 S Madera Ave, Kerman, CA 93630, United States","PWCR+42 Kerman, California, USA",https://doctors.adventisthealth.org/provider/Julia+Butler/1341993,+1 559-846-9370,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XsPIMM2LgHkW77rFbIf6uA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.33682&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Kerman+Fresno+CA/@36.7235572,-120.059879,14z",2025-12-16T02:42:23.870Z,,,,,,,,,,
https://www.google.com/maps/place/Valley+Health+Team+-+Kerman+Health+Center/data=!4m7!3m6!1s0x80947a2f35f28f91:0x3fdd645052857da4!8m2!3d36.7287213!4d-120.0605293!16s%2Fg%2F1tp_6n28!19sChIJkY_yNS96lIARpH2FUlBk3T8,Valley Health Team - Kerman Health Center,2.4,34,Medical clinic,"449 S Madera Ave, Kerman, CA 93630, United States","PWHQ+FQ Kerman, California, USA",http://www.vht.org/,+1 559-364-2970,Closes soon · 7 pm · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzJgg-pyOsODv4d594fXfrng5HZ8U463x3BCstQc8WP1Lg-CxXfaUOipOtRcecMSLtq1PWz1UG9ZzDBV01TIe9EMfI7eIlSvLbvkjoz8IWUCailuT-XpPwN8j6A4-hjrEsFmsyr=w408-h544-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Kerman+Fresno+CA/@36.7235572,-120.059879,14z",2025-12-16T02:42:28.960Z,8 am–7 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,,,
https://www.google.com/maps/place/Adventist+Health+Medical+Office/data=!4m7!3m6!1s0x80947bd34d747def:0xb781b4dcc281993e!8m2!3d36.720336!4d-120.0599463!16s%2Fg%2F1tfrg_w3!19sChIJ7310TdN7lIARPpmBwty0gbc,Adventist Health Medical Office,4.2,223,Medical clinic,"1000 S Madera Ave, Kerman, CA 93630, United States","PWCR+42 Kerman, California, USA",https://adventisthealth.org/locations/detail/adventist-health-medical-office-4258/,+1 559-846-9370,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMJ__DoYYm4iOrAwMLsuJCroSk6559_uuGCi1Oz=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Kerman+Fresno+CA/@36.7235572,-120.059879,14z",2025-12-16T02:42:33.983Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,,,
"https://www.google.com/maps/place/Dr.+Chinyere+I.+Amadi,+MD/@36.7271648,-120.0605065,17z/data=!3m1!4b1!4m6!3m5!1s0x80947a2ed3188ff5:0xb2f4f8d5e15fb910!8m2!3d36.7271648!4d-120.0605065!16s%2Fg%2F1tzgjwn5","Dr. Chinyere I. Amadi, MD",3.0,6,Doctor,"517 S Madera Ave, Kerman, CA 93630, United States","PWGQ+VQ Kerman, California, USA",,+1 559-846-6330,Open · Closes 8 pm,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Kerman+Fresno+CA/@36.7235572,-120.059879,14z",2025-12-16T02:42:40.847Z,7:30 am–8 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,12 am–5 pm,Closed,,,
