placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,sunday,monday,tuesday,wednesday,thursday,friday,saturday,isBlackOwned,attributes,error
"https://www.google.com/maps/place/Alanna+M.+Voloshin,+LCSW+Counseling+LLC/data=!4m7!3m6!1s0x89c2a186deaa444d:0x4d98c29e6df03ed!8m2!3d41.444967!4d-72.972932!16s%2Fg%2F11h574qkdh!19sChIJTUSq3oahwokR7QPf5imM2QQ","Alanna M. Voloshin, LCSW Counseling LLC",5.0,4,Psychotherapist,"53 Brookwood Rd, Bethany, CT 06524, United States","C2VG+XR Bethany, Connecticut, USA",https://www.psychologytoday.com/profile/300081,+1 203-615-2705,,https://lh3.googleusercontent.com/p/AF1QipPDzt8SchCn6_qh-h8eClrWbgx85X6CVSnZ9Eje=w427-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Naugatuck+CT/@41.485921,-73.0506972,14z",2025-09-29T00:00:54.197Z,LGBTQ+ friendly,,,,,,,,,,
https://www.google.com/maps/place/Restart+Health+%26+Wellness/data=!4m7!3m6!1s0x89e7c171832999f1:0xefe7f3ed3a1db533!8m2!3d41.5505771!4d-73.0662693!16s%2Fg%2F11rmv8qcqk!19sChIJ8Zkpg3HB54kRM7UdOu3z5-8,Restart Health & Wellness,3.0,2,Mental health service,"1336 W Main St Ste 2B, Waterbury, CT 06708, United States","HW2M+6F Waterbury, Connecticut, USA",,+1 203-518-4526,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V3y-PQ6UA_kgunXwpFW1Dg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.7405&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Naugatuck+CT/@41.485921,-73.0506972,14z",2025-09-29T00:00:57.016Z,,,,,,,,,,,
"https://www.google.com/maps/place/Priority+Urgent+Care+Oxford,+CT/data=!4m7!3m6!1s0x89e7e7c8440ee58d:0xd2a421f8aa8255e9!8m2!3d41.4225606!4d-73.1084216!16s%2Fg%2F11gmxgj8d0!19sChIJjeUORMjn54kR6VWCqvghpNI","Priority Urgent Care Oxford, CT",4.7,1385,Urgent care center,"278 Oxford Rd, Oxford, CT 06478, United States","CVFR+2J Oxford, Connecticut, USA",https://www.priorityuc.com/locations-oxford,+1 475-675-5502,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOmrmr0gTkuXE7efYQ5jN0VKmlCElwME151B0Ym=w425-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Naugatuck+CT/@41.485921,-73.0506972,14z",2025-09-29T00:01:02.007Z,LGBTQ+ friendly,9 am–4:45 pm,8 am–7:45 pm,8 am–7:45 pm,8 am–7:45 pm,8 am–7:45 pm,8 am–7:45 pm,9 am–4:45 pm,,,
"https://www.google.com/maps/place/Paula+Moynahan,+MD/data=!4m7!3m6!1s0x89e7c1fe8e53ac6f:0x536c0c9a52be69af!8m2!3d41.5283433!4d-73.0845143!16s%2Fg%2F1v26n404!19sChIJb6xTjv7B54kRr2m-UpoMbFM","Paula Moynahan, MD",4.4,12,Plastic surgeon,"687 Straits Turnpike #1a, Middlebury, CT 06762, United States","GWH8+85 Middlebury, Connecticut, USA",https://paulamoynahanmd.com/,+1 203-754-4125,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOiPBdQ0j7CWj1m47XBcLiw_L4iSL18wOopgCDI=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Naugatuck+CT/@41.485921,-73.0506972,14z",2025-09-29T00:01:06.967Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Destination+Psychiatry/data=!4m7!3m6!1s0x89e7c107408346e3:0xeeb9a0a6d7d2037!8m2!3d41.5476677!4d-73.0703804!16s%2Fg%2F11vyh5yzfs!19sChIJ40aDQAfB54kRNyB9bQqa6w4,Destination Psychiatry,4.5,2,Mental health service,"678 Chase Pkwy, Waterbury, CT 06708, United States","GWXH+3R Waterbury, Connecticut, USA",http://destinationpsychiatry.com/,+1 203-527-4773,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DqZOilKH2Rrc4BXOet1-GQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.984327&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Naugatuck+CT/@41.485921,-73.0506972,14z",2025-09-29T00:01:11.997Z,,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,,,
https://www.google.com/maps/place/Tides+of+Mind+Counseling+of+Connecticut+-+Waterbury/data=!4m7!3m6!1s0x89e7c1291d7d8b89:0xc63604da7ff63b7a!8m2!3d41.5491593!4d-73.065655!16s%2Fg%2F11b6_my2nr!19sChIJiYt9HSnB54kRejv2f9oENsY,Tides of Mind Counseling of Connecticut - Waterbury,3.2,40,Social worker,"1389 W Main St, Waterbury, CT 06708, United States","GWXM+MP Waterbury, Connecticut, USA",http://www.tidesofmindcounseling.com/,+1 203-819-0789,,https://lh3.googleusercontent.com/p/AF1QipO8xICCmGxcBXBnNZ2OpqyyOGq5AKdkycZk80wM=w408-h265-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Naugatuck+CT/@41.485921,-73.0506972,14z",2025-09-29T00:01:14.960Z,,,,,,,,,,,
https://www.google.com/maps/place/Johnson+Memorial+Hospital+Cancer+Center+-+Enfield/data=!4m7!3m6!1s0x89e6e52cf332d6cf:0x44db702f339d8c05!8m2!3d41.9862594!4d-72.5599517!16s%2Fg%2F11b5s2d_l8!19sChIJz9Yy8yzl5okRBYydMy9w20Q,Johnson Memorial Hospital Cancer Center - Enfield,4.7,51,Hematologist,"142 Hazard Ave, Enfield, CT 06082, United States","XCPR+G2 Enfield, Connecticut, USA",https://www.trinityhealthofne.org/location/johnson-memorial-hospital-cancer-center-enfield,+1 860-272-2911,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPhCvlA3jCtOgSuhUypUF2F0WbypQc3XbVujbgN=w427-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:01:34.797Z,,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/Connecticut+Multispecialty+Group/data=!4m7!3m6!1s0x89e6e4d3aaed5cb3:0x1975efed4c1f351a!8m2!3d41.9905818!4d-72.5758436!16s%2Fg%2F1tgfxnh6!19sChIJs1ztqtPk5okRGjUfTO3vdRk,Connecticut Multispecialty Group,5.0,1,Medical clinic,"9 Cranbrook Blvd, Enfield, CT 06082, United States","XCRF+6M Enfield, Connecticut, USA",https://hartfordhospital.org/locations/family-health-centers/enfield/ct-multispecialty-group,+1 860-253-5330,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GtJM4k0vNfnrbP_gf6aUhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.4622&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:01:37.835Z,,,,,,,,,,,
https://www.google.com/maps/place/Starling+Physicians:+Dr.+Kathleen+M+Abbott/data=!4m7!3m6!1s0x89e6e4b7ad1065d1:0x17916f91d7b52e77!8m2!3d41.9869983!4d-72.5573714!16s%2Fg%2F1q62hcyg8!19sChIJ0WUQrbfk5okRdy6115FvkRc,Starling Physicians: Dr. Kathleen M Abbott,4.8,267,Doctor,"160 Hazard Ave, Enfield, CT 06082, United States","XCPV+Q3 Enfield, Connecticut, USA",https://www.starlingphysicians.com/?s=physiatry,+1 860-749-3045,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPEwVfRY8yLzUWtB_Vg7SwX0P3iJtDrah8kI_-f=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:01:42.828Z,,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,,,
https://www.google.com/maps/place/Magnolia+Medical+Wellness/data=!4m7!3m6!1s0x89e6ef4e0a5e772d:0x3fcc854c51ac8df6!8m2!3d41.9886049!4d-72.5603661!16s%2Fg%2F11td0yc5tt!19sChIJLXdeCk7v5okR9o2sUUyFzD8,Magnolia Medical Wellness,5.0,74,Medical spa,"137 Hazard Ave Unit 5, Enfield, CT 06082, United States","XCQQ+CV Enfield, Connecticut, USA",https://www.magnolia-medaesthetics.com/,+1 860-626-9979,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipMlBBxL3BbmKRLZVmlJ9fiTLFI10D5V0F_v2B1y=w408-h571-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:01:47.773Z,LGBTQ+ friendly,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,,,
"https://www.google.com/maps/place/Connecticut+Radiation+Oncology,+PC/data=!4m7!3m6!1s0x89e6e52cf6753851:0xc6a1499cf2e0b26b!8m2!3d41.9874727!4d-72.5602869!16s%2Fg%2F11jr725xh3!19sChIJUTh19izl5okRa7Lg8pxJocY","Connecticut Radiation Oncology, PC",,,Cancer treatment center,"142 Hazard Ave Johnson Memorial Cancer Center, Enfield, CT 06082, United States","XCPQ+XV Enfield, Connecticut, USA",http://ctradonc.com/,+1 860-272-3000,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LEKoXqH95GStTiFdSGqnqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.78967&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:01:52.425Z,,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,Closed,,,
https://www.google.com/maps/place/Noah+Starkey+MD+Primary+Care+Internal+Medicine+PCP+Travel+Medicine+DOT+USCIS/data=!4m7!3m6!1s0x89e6e4d3aaed5cb3:0xd1dadc1d741eee5d!8m2!3d41.9867169!4d-72.5573923!16s%2Fg%2F1tf3py9l!19sChIJs1ztqtPk5okRXe4edB3c2tE,Noah Starkey MD Primary Care Internal Medicine PCP Travel Medicine DOT USCIS,4.8,174,Internist,"160 Hazard Ave, Enfield, CT 06082, United States","XCPV+M2 Enfield, Connecticut, USA",,+1 860-253-5330,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP6HuyFi2AH807KP2qh4VTaVmeh8D5KgiIBGbDP=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:01:57.367Z,LGBTQ+ friendly,Closed,9 am–6 pm,8:30 am–6 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,
https://www.google.com/maps/place/Yale+New+Haven+Health+Urgent+Care+Enfield/data=!4m7!3m6!1s0x89e6e4d2ddb871b1:0xa4fc78531a99ff67!8m2!3d41.9900456!4d-72.574727!16s%2Fg%2F1hf26rmvh!19sChIJsXG43dLk5okRZ_-ZGlN4_KQ,Yale New Haven Health Urgent Care Enfield,4.4,2202,Urgent care center,"55 Hazard Ave, Enfield, CT 06082, United States","XCRG+24 Enfield, Connecticut, USA",https://www.ynhhs.org/locations/enfield-55-hazard-avenue-urgent-care?utm_source=google&utm_medium=organic&utm_campaign=organicmaps&utm_content=YNHH-Enfield,+1 860-650-3848,,https://lh3.googleusercontent.com/p/AF1QipPc2FyRl-Kpt062OjJDmQaHs5dc_fXsw9zS35Td=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:02:02.756Z,Identifies as women-owned,,,,,,,,,,
https://www.google.com/maps/place/BonaVita+Aesthetics+Med+Spa/data=!4m7!3m6!1s0x89e6e5d77ea4555d:0xad1e94cc17b3db85!8m2!3d41.9913701!4d-72.5727335!16s%2Fg%2F11mw75gqhn!19sChIJXVWkftfl5okRhduzF8yUHq0,BonaVita Aesthetics Med Spa,5.0,375,Medical spa,"74 Palomba Dr Unit C, Enfield, CT 06082, United States","XCRG+GW Enfield, Connecticut, USA",http://bonavitaaesthetics.com/,+1 860-333-8944,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipOc_0_8PQgmXmIMaetSMDYewMsVaLyviQSjnJu7=w408-h612-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:02:07.688Z,LGBTQ+ friendly,Closed,10 am–5 pm,10 am–5 pm,11 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,,,
https://www.google.com/maps/place/Trinity+Health+Of+New+England+Medical+Group+-+Primary+Care+Enfield/data=!4m7!3m6!1s0x89e6e50d417e98e3:0xf608ffb9f744f194!8m2!3d41.9874388!4d-72.5603145!16s%2Fg%2F11pxm461j0!19sChIJ45h-QQ3l5okRlPFE97n_CPY,Trinity Health Of New England Medical Group - Primary Care Enfield,4.7,74,Family practice physician,"140 Hazard Ave #105, Enfield, CT 06082, United States","XCPQ+XV Enfield, Connecticut, USA",https://www.trinityhealthofne.org/location/trinity-health-of-new-england-medical-group-primary-care-enfield,+1 860-714-9733,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 8 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LEKoXqH95GStTiFdSGqnqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.1264&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:02:12.500Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Community+Health+Resources/data=!4m7!3m6!1s0x89e6e52cfd92a215:0x8281c2489501039b!8m2!3d41.9883483!4d-72.5574691!16s%2Fg%2F1v8j1gdf!19sChIJFaKS_Szl5okRmwMBlUjCgYI,Community Health Resources,3.2,102,Mental health service,"153 Hazard Ave, Enfield, CT 06082, United States","XCQV+82 Enfield, Connecticut, USA",http://www.chrhealth.org/,+1 860-253-5020,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npjDxLRxbVW963ymFdilUYwUe1ukj7KPF_cl-VZZTshqdMHAYHnYsxeflHOXpsK0QP5dMQ839SzMq984eylZgO5yVBfCOsnqcMI-nXyAtWy6ykm8mbIX0RqBOAPAp9iTUuLWHKXBA=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:02:17.623Z,LGBTQ+ friendly,Closed,8 am–8 pm,8 am–8 pm,8 am–5 pm,8 am–8 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Starling+Physicians:+Jigisha+Morosky,+MD/data=!4m7!3m6!1s0x89e6e4d3aaed5cb3:0x79893f62ee016984!8m2!3d41.9869983!4d-72.5573714!16s%2Fg%2F1thy0v3_!19sChIJs1ztqtPk5okRhGkB7mI_iXk","Starling Physicians: Jigisha Morosky, MD",4.8,344,Allergist,"160 Hazard Ave, Enfield, CT 06082, United States","XCPV+Q3 Enfield, Connecticut, USA",https://www.starlingphysicians.com/,+1 860-749-7001,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KFUiNLJPG6HI-8hsOBNafw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.82663&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:02:22.441Z,,Closed,7 am–2 pm,7 am–2 pm,7 am–2 pm,7 am–2 pm,7 am–2 pm,Closed,,,
https://www.google.com/maps/place/Starling+Physicians+Enfield:+Internal+Medicine/data=!4m7!3m6!1s0x89e6e4d308c789ad:0xf9302fddd1af3f85!8m2!3d41.9872668!4d-72.5573872!16s%2Fg%2F11c1tb1wds!19sChIJrYnHCNPk5okRhT-v0d0vMPk,Starling Physicians Enfield: Internal Medicine,2.4,83,Medical group,"160 Hazard Ave, Enfield, CT 06082, United States","XCPV+W2 Enfield, Connecticut, USA",https://www.starlingphysicians.com/specialty/internal-medicine/,+1 860-253-5330,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M0yTAqaSKrbEZ1MOxm38DA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.28976&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:02:27.968Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Blush+Med+Spa/data=!4m7!3m6!1s0x89e6e53b3538f717:0x3c1aef2f0e237b22!8m2!3d41.9992331!4d-72.5807253!16s%2Fg%2F11fj_tcllh!19sChIJF_c4NTvl5okRInsjDi_vGjw,Blush Med Spa,4.8,364,Medical spa,"115 Elm St suite 205, Enfield, CT 06082, United States","XCX9+MP Enfield, Connecticut, USA",http://blushmedspact.com/,+1 860-698-1989,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPFeVxnnFo3oJd6IR9Hv0IohlP-lO_aelgg9wnl=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:02:32.941Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,,,
https://www.google.com/maps/place/Hartford+HealthCare-GoHealth+Urgent+Care/data=!4m7!3m6!1s0x89e6e5307ab72039:0x4b8aa815e43038aa!8m2!3d41.9877334!4d-72.5759833!16s%2Fg%2F11f62m_qn1!19sChIJOSC3ejDl5okRqjgw5BWoiks,Hartford HealthCare-GoHealth Urgent Care,4.4,743,Urgent care center,"54 Hazard Ave Ste 135, Enfield, CT 06082, United States","XCQF+3J Enfield, Connecticut, USA",https://www.gohealthuc.com/hartford/locations/enfield?utm_source=gmb&utm_medium=organic&utm_content=hartford-enfield,+1 860-787-5780,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPbJZ1OlsmdaWj15jtzxzvdjzzUd4eFPEfKbRnz=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:02:37.870Z,LGBTQ+ friendly,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Integrated+Dermatology+Of+Enfield/data=!4m7!3m6!1s0x89e6e4cf99c33581:0xacc9d9fdc336b065!8m2!3d42.0004344!4d-72.5810235!16s%2Fg%2F11bbyczpgk!19sChIJgTXDmc_k5okRZbA2w_3Zyaw,Integrated Dermatology Of Enfield,3.0,73,Skin care clinic,"113 Elm St Ste 304, Enfield, CT 06082, United States","2C29+5H Enfield, Connecticut, USA",https://integrateddermct.com/,+1 860-741-2225,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyytdmkWmmJM6glXY1bC5tJ4XlS-QKim96hNVzehXdYVslLyqJ9tPEy5CRDMR5h_8Mi5qGbAH9fp39tS-12ALOE_czt2eWn-ZNBGP8etrkKT-jdqTvvck4kJzLg1sKz1K4CRg9=w493-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:02:42.867Z,,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,,,
https://www.google.com/maps/place/The+Skin+Spa+Enfield/data=!4m7!3m6!1s0x89e6e5acb1d9ba51:0x45c6990ea0615ee3!8m2!3d41.9991723!4d-72.5807093!16s%2Fg%2F11kk8gsf6x!19sChIJUbrZsazl5okR415hoA6ZxkU,The Skin Spa Enfield,5.0,15,Spa and health club,"115 Elm St Suite 103, Enfield, CT 06082, United States","XCX9+MP Enfield, Connecticut, USA",https://skinspaenfield.com/,+1 860-741-7001,,https://lh3.googleusercontent.com/p/AF1QipPlxJOzMwWXlBBv9dZU3hoAP4eKnCo5kvUtv_h8=w408-h750-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:02:46.170Z,Identifies as women-owned,,,,,,,,,,
https://www.google.com/maps/place/Advanced+Orthopedics+New+England+-+Enfield/data=!4m7!3m6!1s0x89e6e4cf99e89d3b:0xdd438a1a76b2fdbc!8m2!3d42.0004362!4d-72.5810244!16s%2Fg%2F1vhklk_p!19sChIJO53omc_k5okRvP2ydhqKQ90,Advanced Orthopedics New England - Enfield,4.7,208,Orthopedic clinic,"113 Elm St #101, Enfield, CT 06082, United States","2C29+5H Enfield, Connecticut, USA",https://ctortho.com/,+1 860-253-0276,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipO8rG3dJymfHZMtkolCGcvZMt08BAIZS6-BVTZi=w408-h259-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:02:51.081Z,,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/Misiaszek+Nicole+J/data=!4m7!3m6!1s0x89e6e4d0aceb6089:0xeea689c81b47d8a8!8m2!3d41.9973667!4d-72.5729046!16s%2Fg%2F1td_cq9g!19sChIJiWDrrNDk5okRqNhHG8iJpu4,Misiaszek Nicole J,4.9,131,Medical clinic,"15 Palomba Dr # 9, Enfield, CT 06082, United States","XCWG+WR Enfield, Connecticut, USA",https://www.starlingphysicians.com/physician/nicole-j-misiaszek-pa-c/,+1 860-253-5330,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rFtzv_iVmxJbUcLHDw3zkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.589325&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:02:56.057Z,,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,
https://www.google.com/maps/place/Springfield+and+Enfield+Medical+Associates/data=!4m7!3m6!1s0x89e6e4b8bbe71287:0x739b1fc19aae3a84!8m2!3d42.0041506!4d-72.5919325!16s%2Fg%2F1tdp61tk!19sChIJhxLnu7jk5okRhDqumsEfm3M,Springfield and Enfield Medical Associates,3.1,51,Medical clinic,"701 Enfield St, Enfield, CT 06082, United States","2C35+M6 Enfield, Connecticut, USA",http://www.springfieldmed.com/,+1 860-741-6058,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jyR1N9u5inYte7z4vEtVmA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.717995&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:03:01.127Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Integrated+Rehabilitation+Services/data=!4m7!3m6!1s0x89e6fb6ab0240001:0xa10ea0218d135ae9!8m2!3d41.9881759!4d-72.5589801!16s%2Fg%2F11h7v7p6s9!19sChIJAQAksGr75okR6VoTjSGgDqE,Integrated Rehabilitation Services,4.5,16,Physical therapy clinic,"145 Hazard Ave, Enfield, CT 06082, United States","XCQR+7C Enfield, Connecticut, USA",https://integrehab.com/,+1 860-265-2571,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMJXBxzwyP2ZscS2JbMbQnTOoMY56zPUgy3HjU1=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:03:05.999Z,,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,,,
https://www.google.com/maps/place/Connecticut+GI:+Enfield/data=!4m7!3m6!1s0x89e6e4c53de93af7:0x21f659100a846ea5!8m2!3d42.0004122!4d-72.5810432!16s%2Fg%2F1tfzhs_k!19sChIJ9zrpPcXk5okRpW6EChBZ9iE,Connecticut GI: Enfield,4.6,142,Gastroenterologist,"113 Elm St Suite 303, Enfield, CT 06082, United States","2C29+5H Enfield, Connecticut, USA",https://www.connecticutgi.org/ctgi-enfield?utm_source=google&utm_medium=localsearch&utm_campaign=gbp-listing,+1 860-253-6867,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kQP36vnCAPv8jQ9CkeOG8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.727165&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:03:11.468Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Touch+of+Essence+Skin+Spa/data=!4m7!3m6!1s0x89e6e4cf96b2c917:0xde4fba24063577f1!8m2!3d41.9992856!4d-72.5806815!16s%2Fg%2F1hm3skhw3!19sChIJF8myls_k5okR8Xc1BiS6T94,Touch of Essence Skin Spa,4.6,19,Skin care clinic,"115 Elm St # 104, Enfield, CT 06082, United States","XCX9+PP Enfield, Connecticut, USA",http://www.toeskinspa.com/,+1 860-371-8902,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipOth8baG2Np0sBsPW6kUCGG9RUj4oSqVKopVSxC=w408-h725-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Enfield+CT/@42.0027181,-72.5441445,14z",2025-09-29T00:03:16.317Z,,Closed,Closed,10 am–7 pm,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,,,
