placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes
https://www.google.com/maps/place/Dr.+William+Lyden/data=!4m7!3m6!1s0x8816cdf69dc00001:0x14d25c083ccdbb11!8m2!3d41.6943438!4d-86.1903529!16s%2Fg%2F11p07938zh!19sChIJAQDAnfbNFogREbvNPAhc0hQ,Dr. William Lyden,5.0,4,Chiropractor,"605 W Edison Rd Suite G, Mishawaka, IN 46545, United States","MRV5+PV Mishawaka, Indiana, USA",https://michianawellnesslc.com/meet-the-team,+1 574-258-4444,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aW4pu_AzxbPdcmBcA0vgDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.89478&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Notre+Dame+South+Bend+IN/@41.7051917,-86.2351655,14z",2026-02-23T18:56:07.794Z,,
"https://www.google.com/maps/place/Tiffany+Rice,+NP+-+Beacon+Medical+Group+Interventional+Radiology+and+Vascular+Specialists/data=!4m7!3m6!1s0x8816cdaeae34bd13:0xf1b634fc3600f8d0!8m2!3d41.6827215!4d-86.2511554!16s%2Fg%2F11v06jq956!19sChIJE700rq7NFogR0PgANvw0tvE","Tiffany Rice, NP - Beacon Medical Group Interventional Radiology and Vascular Specialists",5.0,1,Cardiologist,"100 E Navarre St Ste 5500, South Bend, IN 46601, United States","MPMX+3G South Bend, Indiana, USA",https://providers.beaconhealthsystem.org/provider/Tiffany%20Rice/2563102?y_source=1_MTAwMDk4MTM3MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 574-647-5200,Open · Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qgehKFmau1bfU-FQfAj2IA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.40665&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Notre+Dame+South+Bend+IN/@41.7051917,-86.2351655,14z",2026-02-23T18:56:12.701Z,,
https://www.google.com/maps/place/Inside+Out+Beauty+%26+Wellness+of+Granger/data=!4m7!3m6!1s0x8816d2273bf02c25:0x43f99b1070bf7a8c!8m2!3d41.72311!4d-86.1776499!16s%2Fg%2F11fxcgk8y0!19sChIJJSzwOyfSFogRjHq_cBCb-UM,Inside Out Beauty & Wellness of Granger,4.8,22,Beauty salon,"6910 N Main St Building #2 and #25, Granger, IN 46530, United States","PRFC+6W Granger, Indiana, USA",http://www.insideoutbeautyandwellness.com/,+1 574-243-8266,Open · Closes 9 pm,,https://lh3.googleusercontent.com/p/AF1QipNjnhwq2pErfodlV2ji5lD-4ZYnq4Xjg14acgKI=w408-h306-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Notre+Dame+South+Bend+IN/@41.7051917,-86.2351655,14z",2026-02-23T18:56:17.735Z,,
"https://www.google.com/maps/place/Angela+Fitch,+Counselor/@41.6948879,-86.1765228,17z/data=!3m1!4b1!4m6!3m5!1s0x8816cddbda7fc1b1:0xd79219ce2afa78f3!8m2!3d41.6948879!4d-86.1765228!16s%2Fg%2F11y006z09p","Angela Fitch, Counselor",5.0,1,Psychotherapist,"3930 Edison Lakes Pkwy Suite 320, Mishawaka, IN 46545, United States","MRVF+X9 Mishawaka, Indiana, USA",https://lifestance.com/provider/therapist/in/mishawaka/angela-fitch/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 574-305-2345,Open · Closes 5 pm,,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Notre+Dame+South+Bend+IN/@41.7051917,-86.2351655,14z",2026-02-23T18:56:31.287Z,,
"https://www.google.com/maps/place/Burn+Boot+Camp+Granger,+IN/data=!4m7!3m6!1s0x8816d13a60c90d9f:0xd7b2100706e00907!8m2!3d41.7270733!4d-86.169569!16s%2Fg%2F11rnckgvs0!19sChIJnw3JYDrRFogRBwngBgcQstc","Burn Boot Camp Granger, IN",5.0,126,Gym,"15615 IN-23, Granger, IN 46530, United States","PRGJ+R5 Granger, Indiana, USA",https://locations.burnbootcamp.com/locations/granger-in/?utm_source=gmb&utm_medium=listings,+1 574-387-5167,Closed · Opens 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipPUGk_30DzZdiY1vd9xm_dFtOvFYldAZ4F5-RGw=w408-h306-k-no,true,"5 am–12 pm, 4:30–7:30 pm","5 am–12 pm, 4:30–7:30 pm","5 am–12 pm, 4:30–7:30 pm","5 am–12 pm, 4:30–7:30 pm","5 am–12 pm, 4:30–6:30 pm",7–11:30 am,Closed,"https://www.google.com/maps/search/functional+medicine+in+Notre+Dame+South+Bend+IN/@41.7051917,-86.2351655,14z",2026-02-23T18:56:36.627Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Divine+by+Design+Health+-+Tami+Hickman,+FNP-C/data=!4m7!3m6!1s0x881445f20309b7f5:0x9c9ebd18ee1438cc!8m2!3d40.740908!4d-85.8084204!16s%2Fg%2F11vx4l5q58!19sChIJ9bcJA_JFFIgRzDgU7hi9npw","Divine by Design Health - Tami Hickman, FNP-C",,,Health consultant,"5859 S 100 W, Wabash, IN 46992, United States","P5RR+9J Wabash, Indiana, USA",https://www.divinebydesignhealth.com/,+1 844-432-5323,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMUbiSrQE35HxGs2PxZb2QRLNhy_aKXXfy0E9UP=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Notre+Dame+South+Bend+IN/@41.7051917,-86.2351655,14z",2026-02-23T18:56:41.533Z,,
https://www.google.com/maps/place/Cult+of+Crystal/data=!4m7!3m6!1s0x8816d33cd50f613f:0xeb224a0b97b013d3!8m2!3d41.7306492!4d-86.241151!16s%2Fg%2F11pwd22mgr!19sChIJP2EP1TzTFogR0xOwlwtKIus,Cult of Crystal,,,Reiki therapist,"19271 Darden Rd, South Bend, IN 46637, United States","PQJ5+7G South Bend, Indiana, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ddKsvhEa6I4vuX0fWMa5Vw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.25682&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Notre+Dame+South+Bend+IN/@41.7051917,-86.2351655,14z",2026-02-23T18:56:44.664Z,,
https://www.google.com/maps/place/Mathis+Counseling+Services+Inc/data=!4m7!3m6!1s0x8816d25d7ba5a647:0xc35ba227861978fa!8m2!3d41.718829!4d-86.2074625!16s%2Fg%2F1tddst57!19sChIJR6ale13SFogR-ngZhieiW8M,Mathis Counseling Services Inc,,,Psychotherapist,"53322 Catalina Ct, South Bend, IN 46635, United States","PQ9V+G2 South Bend, Indiana, USA",,+1 574-273-1598,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YLHgcjiSECDk_HdN3cXqNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.55682&pitch=0&thumbfov=100,false,12–6 pm,12–6 pm,12–6 pm,12–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Notre+Dame+South+Bend+IN/@41.7051917,-86.2351655,14z",2026-02-23T18:56:49.691Z,,
"https://www.google.com/maps/place/Martin+Wieschhaus,+MD/data=!4m7!3m6!1s0x8816d1f7ee527d3f:0x55cf33459ce8a556!8m2!3d41.7067895!4d-86.1742222!16s%2Fg%2F11c804mfmj!19sChIJP31S7vfRFogRVqXonEUzz1U","Martin Wieschhaus, MD",5.0,16,Family practice physician,"611 E Douglas Rd #406, Mishawaka, IN 46545, United States","PR4G+P8 Mishawaka, Indiana, USA",https://www.sjmed.com/provider/martin-f-wieschhaus-md-family-medicine,+1 574-335-6580,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNRioPZiXjmzS6fppzaxKXHMJGkwL_D75Me1gXb=w408-h506-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Notre+Dame+South+Bend+IN/@41.7051917,-86.2351655,14z",2026-02-23T18:56:54.972Z,,
https://www.google.com/maps/place/Align+to+Health/data=!4m7!3m6!1s0x8816d1a66fac6e77:0x44b1f237f46cd189!8m2!3d41.7270347!4d-86.169494!16s%2Fg%2F11m_j7ns2t!19sChIJd26sb6bRFogRidFs9DfysUQ,Align to Health,5.0,20,Chiropractor,"15615 IN-23 Suite D, Granger, IN 46530, United States","PRGJ+R6 Granger, Indiana, USA",http://aligntohealth.us/,+1 574-387-5822,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OMhKsEHucLZtv2Csmfx0GA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.83644&pitch=0&thumbfov=100,false,9:30 am–6 pm,8:30 am–5 pm,8:30 am–6 pm,7:30–11:30 am,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Notre+Dame+South+Bend+IN/@41.7051917,-86.2351655,14z",2026-02-23T18:56:59.764Z,,
https://www.google.com/maps/place/SJMG+Mishawaka+Pulmonology/data=!4m7!3m6!1s0x8816d102fdb3d79f:0x6405b220f6588e3a!8m2!3d41.7073177!4d-86.1743122!16s%2Fg%2F11px58799t!19sChIJn9ez_QLRFogROo5Y9iCyBWQ,SJMG Mishawaka Pulmonology,5.0,1,Pulmonologist,"611 E Douglas Rd #309, Granger, IN 46530, United States","PR4G+W7 Granger, Indiana, USA",https://www.sjmed.com/location/saint-joseph-pulmonology-mishawaka-2,+1 574-335-6900,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipN-KgRjXWLZ70vBu-_KKrHUZ4U-ckhAm96b1_Zb=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Notre+Dame+South+Bend+IN/@41.7051917,-86.2351655,14z",2026-02-23T18:57:04.381Z,,
"https://www.google.com/maps/place/Dr.+Uthman+Cavallo/@41.7124111,-86.2023884,17z/data=!3m1!4b1!4m6!3m5!1s0x8816d26ecf9aaaab:0xfa946b8484370338!8m2!3d41.7124111!4d-86.2023884!16s%2Fg%2F11p07b13rx",Dr. Uthman Cavallo,4.0,12,Obstetrician-gynecologist,"53800 Generations Dr, South Bend, IN 46635, United States","PQ6X+X2 South Bend, Indiana, USA",https://www.caringforthewholeyou.com/uthman-cavallo,+1 574-273-3880,,,,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Notre+Dame+South+Bend+IN/@41.7051917,-86.2351655,14z",2026-02-23T18:57:09.187Z,,
"https://www.google.com/maps/place/LaChelle+Barnett,+Counselor/data=!4m7!3m6!1s0x8816cd2e20d32645:0xb408e42908562b4f!8m2!3d41.6948879!4d-86.1765228!16s%2Fg%2F11ms004_jy!19sChIJRSbTIC7NFogRTytWCCnkCLQ","LaChelle Barnett, Counselor",,,Psychotherapist,"3930 Edison Lakes Pkwy Suite 320, Mishawaka, IN 46545, United States","MRVF+X9 Mishawaka, Indiana, USA",https://lifestance.com/provider/therapist/ca/culver-city/tarrah-oktavec/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 574-305-2345,"Open · Closes 5 pm

Confirmed by this business 5 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPJ8oEEIsdM-uO0xv17ElwQo0qKAChV2ReGDV8x=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Notre+Dame+South+Bend+IN/@41.7051917,-86.2351655,14z",2026-02-23T18:57:13.948Z,,
"https://www.google.com/maps/place/Perry+Minner,+Counselor/data=!4m7!3m6!1s0x8816cd2f84d2ca3f:0x7713ce3e210bf66a!8m2!3d41.6948879!4d-86.1765228!16s%2Fg%2F11zk1wybb1!19sChIJP8rShC_NFogRavYLIT7OE3c","Perry Minner, Counselor",5.0,1,Psychotherapist,"3930 Edison Lakes Pkwy Suite 320, Mishawaka, IN 46545, United States","MRVF+X9 Mishawaka, Indiana, USA",https://lifestance.com/provider/therapist/in/mishawaka/perry-minner/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 574-305-2345,"Open · Closes 5 pm

Confirmed by this business 11 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNAIKxIyx9CsgdayM3I282RArSwqpsEsgM2w3Hy=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Notre+Dame+South+Bend+IN/@41.7051917,-86.2351655,14z",2026-02-23T18:57:18.812Z,,
https://www.google.com/maps/place/Fully+Functional+MedSpa/data=!4m7!3m6!1s0x8814adaef8fb2479:0xce1bd3d59650a450!8m2!3d39.9791362!4d-86.1273508!16s%2Fg%2F11s9gs30g9!19sChIJeST7-K6tFIgRUKRQltXTG84,Fully Functional MedSpa,5.0,3,Medical spa,"40 N Rangeline Rd, Carmel, IN 46032, United States","XVHF+M3 Carmel, Indiana, USA",http://www.fullyfunctional.com/,+1 317-343-6692,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMM3MSFCdNbxb_yRqOM4eVe14kVhRy6tZa2r3Gq=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Notre+Dame+South+Bend+IN/@41.7051917,-86.2351655,14z",2026-02-23T18:57:24.183Z,,
https://www.google.com/maps/place/Smith+Mark+C+DC/data=!4m7!3m6!1s0x8816c57b2325633d:0x5b5f65c13a99dcd2!8m2!3d41.6627689!4d-86.088276!16s%2Fg%2F1tcx23t_!19sChIJPWMlI3vFFogR0tyZOsFlX1s,Smith Mark C DC,5.0,9,Chiropractor,"1415 Lincolnway W C, Osceola, IN 46561, United States","MW76+4M Osceola, Indiana, USA",,+1 574-674-6762,Open · Closes 6:15 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9sQvWkWrvsXsVaJLXg6BDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.69379&pitch=0&thumbfov=100,true,11 am–6:15 pm,Closed,11 am–6:30 pm,Closed,11 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Osceola+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:57:59.168Z,,
"https://www.google.com/maps/place/Logan+Wellness,+LLC/data=!4m7!3m6!1s0x88138f092880dbcd:0x6718fc6a26a46bb8!8m2!3d40.7544578!4d-86.3677999!16s%2Fg%2F11vrpddm56!19sChIJzduAKAmPE4gRuGukJmr8GGc","Logan Wellness, LLC",5.0,3,Holistic medicine practitioner,"213 S 3rd St, Logansport, IN 46947, United States","QJ3J+QV Logansport, Indiana, USA",https://logan-wellness-llc.square.site/,+1 574-336-1789,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iXbfiWdFJQ5x0ouJ-7U4vQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.03537&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,Closed,9 am–5 pm,Closed,8 am–12 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Osceola+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:58:04.116Z,,
https://www.google.com/maps/place/Sandy+Orsund+Health+Coach/data=!4m7!3m6!1s0x881153f4ccb5f48d:0x897ddd30b718fa3b!8m2!3d41.3609885!4d-86.3306648!16s%2Fg%2F11h5w50fhz!19sChIJjfS1zPRTEYgRO_oYtzDdfYk,Sandy Orsund Health Coach,5.0,4,Health consultant,"2159 N Oak Dr Suite 2, Plymouth, IN 46563, United States","9M69+9P Plymouth, Indiana, USA",http://www.sandyorsund.com/,+1 574-780-6603,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b6mzyEg0ypbtXMCzUjJV0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.73158&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–3 pm,8 am–5 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Plymouth+South+Bend+IN/@41.659548,-86.3229609,14z",2026-02-23T18:58:36.111Z,Identifies as women-owned,
https://www.google.com/maps/place/Plymouth+Holistic+Doctor/data=!4m7!3m6!1s0x486cecdabc5e5d21:0xa7f3c69f2b0c0887!8m2!3d50.389846!4d-4.1271673!16s%2Fg%2F11ghs8rfqk!19sChIJIV1evNrsbEgRhwgMK5_G86c,Plymouth Holistic Doctor,5.0,11,Corporate office,"18 Brandreth Rd, Plymouth PL3 5HQ, United Kingdom","9VQF+W4 Plymouth, United Kingdom",http://plymouthholisticdoctor.co.uk/,+44 7709 110579,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rk0ITNdsKmGXQZOrzd_6Xw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.36258&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Plymouth+South+Bend+IN/@41.659548,-86.3229609,14z",2026-02-23T18:58:38.890Z,,
https://www.google.com/maps/place/Plymouth+Naturopathic+Clinic/data=!4m7!3m6!1s0x486cecdac3b19af3:0x76ae694b84771b8b!8m2!3d50.389846!4d-4.1271673!16s%2Fg%2F12hvr5b6m!19sChIJ85qxw9rsbEgRixt3hEtprnY,Plymouth Naturopathic Clinic,5.0,10,Naturopathic practitioner,"18 Brandreth Rd, Plymouth PL3 5HQ, United Kingdom","9VQF+W4 Plymouth, United Kingdom",https://plymouthnaturopathicclinic.co.uk/,+44 1752 269058,Closes soon · 7 pm · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOZWCgGs2l7F_u4TWBfYBYvjXyKsqK4y8i1J9D1=w425-h240-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Plymouth+South+Bend+IN/@41.659548,-86.3229609,14z",2026-02-23T18:58:43.673Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Heal+Functional+Medicine/data=!4m7!3m6!1s0x26adfc3ea36a5ac7:0xb7d3a7618e999c8d!8m2!3d40.0813451!4d-74.0801764!16s%2Fg%2F11p7955f_y!19sChIJx1pqoz78rSYRjZyZjmGn07c,Heal Functional Medicine,4.9,49,Holistic medicine practitioner,"2911 NJ-88 Ste A1, Point Pleasant, NJ 08742, United States","3WJ9+GW Point Pleasant, New Jersey, USA",https://www.healfm.com/,+1 929-966-8992,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipNQaghV90nfY0eOKxQt612wvIYRVPLkE2iwI9gj=w408-h515-k-no,true,10 am–6 pm,9:30 am–6 pm,9 am–5 pm,9 am–6 pm,Closed,10 am–6 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Plymouth+South+Bend+IN/@41.659548,-86.3229609,14z",2026-02-23T18:58:48.775Z,Identifies as women-owned,
https://www.google.com/maps/place/Olson+Chiropractic+Health+Center/data=!4m7!3m6!1s0x8811530ef568519b:0xd12db3c2b9e3cc06!8m2!3d41.3429294!4d-86.3267229!16s%2Fg%2F11h46b5q8m!19sChIJm1Fo9Q5TEYgRBszjucKzLdE,Olson Chiropractic Health Center,5.0,25,Chiropractor,"1526 W Jefferson St, Plymouth, IN 46563, United States","8MVF+58 Plymouth, Indiana, USA",,+1 574-387-7466,Open · Closes 6:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqijj_0bFv0cXK7G7KrOCWtnzeUQ6Hec61pl84gsjkA2AUnTerIzL_RtKE6eY8IiUgTeuD0dEkUxG0lbOh7rUE9LcHYBQZYtis23PRh5b-ov1_jnGTQtFYspvBQrmgOVsxq2FeyLg=w408-h306-k-no,false,11 am–6:30 pm,11 am–6:30 pm,11 am–6:30 pm,11 am–6:30 pm,11 am–6:30 pm,11 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Plymouth+South+Bend+IN/@41.659548,-86.3229609,14z",2026-02-23T18:58:53.544Z,,
https://www.google.com/maps/place/Functional+Medicine+of+Delaware/data=!4m7!3m6!1s0x89c7a16271194fcf:0xdeedc14954420ffc!8m2!3d39.4497776!4d-75.7178071!16s%2Fg%2F11vkrds2_1!19sChIJz08ZcWKhx4kR_A9CVEnB7d4,Functional Medicine of Delaware,5.0,59,Medical clinic,"35 W Main St, Middletown, DE 19709, United States","C7XJ+WV Middletown, Delaware, USA",https://www.fmofdelaware.com/,+1 302-446-4099,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipN4tKeF5rM4q6tUPCRPUcC3EXy-OPCyFgFMAQGd=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Plymouth+South+Bend+IN/@41.659548,-86.3229609,14z",2026-02-23T18:58:58.718Z,Identifies as women-owned,
https://www.google.com/maps/place/Biomagnetic+Adjustment/data=!4m7!3m6!1s0x659c53f765b304f:0xd79525dc51c45cc9!8m2!3d41.4726869!4d-87.0502834!16s%2Fg%2F11y6b3jckq!19sChIJTzBbdj_FWQYRyVzEUdwlldc,Biomagnetic Adjustment,5.0,22,Holistic medicine practitioner,,,https://biomagneticadjustment.com/,+1 219-615-0075,Open · Closes 3:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQC-bnmfM6kBdFmSz5W-9kgf5HPywAS_zJ_gBX-k4YL4hnF0IT2WVLHBCca8ppnGvY0nGMB8mJ9PE1QYPEpAtk7s08KedzyV0nhT31E43wJX0r6nLH0o3erhDSYPevaZyuE5TXcw=w408-h306-k-no,true,8:30 am–3:30 pm,8:30 am–3:30 pm,8:30 am–3:30 pm,8:30 am–3:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Plymouth+South+Bend+IN/@41.659548,-86.3229609,14z",2026-02-23T18:59:03.724Z,,
https://www.google.com/maps/place/Holistic+Family+Medicine+Practice+and+Healing+Center/data=!4m7!3m6!1s0x88696fa2079b1a0d:0xf2d6dd0c966f49fa!8m2!3d38.4028975!4d-85.75434!16s%2Fg%2F11jr6gzvys!19sChIJDRqbB6JvaYgR-klvlgzd1vI,Holistic Family Medicine Practice and Healing Center,4.6,27,Holistic medicine practitioner,"433 N Indiana Ave, Sellersburg, IN 47172, United States","C63W+57 Sellersburg, Indiana, USA",http://healingcenterfp.com/,+1 930-209-0008,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipN0gS76lSlv41OH9D8F9-Q_YKYVjlpBRlGsDgBa=w408-h270-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Plymouth+South+Bend+IN/@41.659548,-86.3229609,14z",2026-02-23T18:59:22.397Z,,
"https://www.google.com/maps/place/Wiliam+G.+Garl,+DC/data=!4m7!3m6!1s0x8816b13aac700d75:0x3e57db13cc224634!8m2!3d41.4463262!4d-86.1447885!16s%2Fg%2F1w0r0j5f!19sChIJdQ1wrDqxFogRNEYizBPbVz4","Wiliam G. Garl, DC",4.8,5,Chiropractor,"204 E Plymouth St, Bremen, IN 46506, United States","CVW4+G3 Bremen, Indiana, USA",,+1 574-546-4111,Closed · Opens 3 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fBFlsHxuzI6BiFF6j8idPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.9595&pitch=0&thumbfov=100,false,"9 am–1 pm, 3–6 pm","8:30 am–12 pm, 2–5 pm",Closed,"9 am–1 pm, 3–6 pm","8:30 am–12 pm, 2–5 pm",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Plymouth+South+Bend+IN/@41.659548,-86.3229609,14z",2026-02-23T18:59:27.170Z,,
https://www.google.com/maps/place/REN+Health+%7C+Medical+Marijuana+Doctor+%7C+Telehealth+-+Online+Evaluations+for+Medical+Cannabis+Card/data=!4m7!3m6!1s0x89e80b55989688d5:0x83684709b356f11a!8m2!3d41.500727!4d-72.757507!16s%2Fg%2F11c46p_r79!19sChIJ1YiWmFUL6IkRGvFWswlHaIM,REN Health | Medical Marijuana Doctor | Telehealth - Online Evaluations for Medical Cannabis Card,5.0,197,Alternative medicine practitioner,,,https://ren-health.com/,+1 203-951-5700,Open · Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipMp_PIb3EUu6ch5GnN-poYzRMRe60R-ea_vQqtn=w408-h272-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Plymouth+South+Bend+IN/@41.659548,-86.3229609,14z",2026-02-23T18:59:31.911Z,,
https://www.google.com/maps/place/Country+Chiropractic+Center+%28Bremen%29/data=!4m7!3m6!1s0x8816b139e8b3b117:0xa9b6735362f9892f!8m2!3d41.4456955!4d-86.1694387!16s%2Fg%2F1tg821tt!19sChIJF7Gz6DmxFogRL4n5YlNztqk,Country Chiropractic Center (Bremen),4.9,14,Chiropractor,"1734 W Plymouth St, Bremen, IN 46506, United States","CRWJ+76 Bremen, Indiana, USA",https://www.countrychiropracticcenter.com/,+1 574-546-3173,Closed · Opens 2:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDnnQMGdVbiZJmIQEgE_Aw2wri4FE12QPGU6ZpR4wzQ_vvpF-sZjWsqkb009PBkOnpd_M8DcKLfU5PRDOMEXY_Y4_kHVCBfFLoqq5ckH5SUVVTMMP1TFTAclUi6uaBojVs_gxf=w408-h306-k-no,true,"10 am–12:45 pm, 2:30–5:30 pm",Closed,"10 am–12:45 pm, 2:30–4:45 pm",Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Plymouth+South+Bend+IN/@41.659548,-86.3229609,14z",2026-02-23T18:59:36.592Z,,
