placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,isBlackOwned,attributes,info
https://www.google.com/maps/place/Haro%27s+Tree+Solution/data=!4m7!3m6!1s0x880e338383dfed4f:0xd71b588713513518!8m2!3d41.6779291!4d-87.7597656!16s%2Fg%2F11gffsm4fq!19sChIJT-3fg4MzDogRGDVRE4dYG9c,Haro's Tree Solution,5.0,6,Tree service,,,http://www.harostreesolution.com/,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8BWsl9cT5jwIiJ5JYVwIO1GJGnsP8rrCXUpO3GJh5a87e-9V-n8IIWbmKlhmfIwcow7RFae7N1CmICUBEGLzBM8efVp2C-zf1vdf4bkSynDVysT9mYgnvPKJcDb4mMZeVG_QI=w408-h267-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Oak+Park+CHI+IL/@41.8799533,-87.7795563,14z",2026-04-29T05:04:31.662Z,,,
https://www.google.com/maps/place/Eco+Landscaping+Services/data=!4m7!3m6!1s0x880e338e8a55ac9b:0x46d941bb3ab40965!8m2!3d41.8505524!4d-87.7542289!16s%2Fg%2F11ghl25jrr!19sChIJm6xVio4zDogRZQm0OrtB2UY,Eco Landscaping Services,5.0,22,Landscaper,"2212 S Laramie Ave, Cicero, IL 60804, United States","V62W+68 Cicero, Illinois, USA",https://ecolandscapingservices.com/,+1 630-995-9400,"Closed · Opens 9 am

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnLvSOUqWMGNv0g4Zz-7BduDKuX6QnhXhOgcR9xaIPmWYhbB4bOmovBxqtpydm0gALJSKjCNiSn403RINA8WW4GqKiqNbi9WVhfvdnnyWS8t2at9j6oPXZ2rbPe72nXrPSO4F4iIk4OpZe=w408-h306-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Oak+Park+CHI+IL/@41.8799533,-87.7795563,14z",2026-04-29T05:04:36.589Z,,,
https://www.google.com/maps/place/Junk+King+Oak+Park/data=!4m7!3m6!1s0x880e351701f8b04b:0xf886cd5815d229f2!8m2!3d41.8872634!4d-87.802729!16s%2Fg%2F11pqbkklrj!19sChIJS7D4ARc1DogR8inSFVjNhvg,Junk King Oak Park,4.9,527,Junk removal service,"101 N Marion St Suite 200, Oak Park, IL 60301, United States","V5PW+WW Oak Park, Illinois, USA",https://www.junk-king.com/oak-park?cid=LSTL_JKG-US000187&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 464-220-2092,Closed · Opens 5:30 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJ2HRXIjw91iYZsODIsNhQMFTs9PPzg1mwe0AscEogaGcbl9m2sGBAsCkoE_kB8KQF5YNGBWO1n006WAbhRzqOHR49WMToJ7IzAUPTGGXnJ1ZrxSJfl1CWFGTL6_TcgafC6yb2=w426-h240-k-no,true,5:30 am–9 pm,5:30 am–9 pm,5:30 am–9 pm,5:30 am–9 pm,5:30 am–8:30 pm,8 am–7 pm,5:30 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Oak+Park+CHI+IL/@41.8799533,-87.7795563,14z",2026-04-29T05:04:41.586Z,,,
https://www.google.com/maps/place/Dante%27s+Native+Landscape+Services/data=!4m7!3m6!1s0x880fcdc88de778df:0x75f0952742ca1dd4!8m2!3d41.982671!4d-87.863678!16s%2Fg%2F11j8z0_d1h!19sChIJ33jnjcjND4gR1B3KQieV8HU,Dante's Native Landscape Services,5.0,31,Landscaper,,,https://dantesnativelandscape.com/,+1 773-697-1571,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3drLeoOSSHG902gL8669uncutTEV_ZMuiwpARWnEAULvhLX6s3d1S6J5uCeF8bbBTzOBpLRqZCjEA1Yzl_bwp2iRVuD6eS4JHFGuB4Uk2v4O9_o1U8kEq08J_7RcyhLX84DnshJbTwWdc=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Oak+Park+CHI+IL/@41.8799533,-87.7795563,14z",2026-04-29T05:04:46.657Z,,,Identifies as Latino-owned
https://www.google.com/maps/place/McAdam+Landscape+Professionals/data=!4m7!3m6!1s0x880e35aebd31e1d7:0x445ce1de73d0e946!8m2!3d41.852498!4d-87.822161!16s%2Fg%2F1tkc2pnk!19sChIJ1-Exva41DogRRunQc97hXEQ,McAdam Landscape Professionals,3.9,54,Landscape designer,"2001 Des Plaines Ave, Forest Park, IL 60130, United States","V52H+X4 Forest Park, Illinois, USA",http://www.mcadamlandscape.com/,+1 708-771-2299,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYfa1G0f7_tso-1IQ_UBoVXFJxKkXw6R9higppmwEFG4-4mGkpu0b4g5NNd73GdBJrCsa2JylFcoI4_xFKzXCavT6qU-ouMAjqP1g7_uwFbObG-ifeQEuhBcA18ytcDJxgu2Q=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Oak+Park+CHI+IL/@41.8799533,-87.7795563,14z",2026-04-29T05:04:51.648Z,,,
https://www.google.com/maps/place/Metro+Junk+Removal/data=!4m7!3m6!1s0x880e348cf870e13b:0xec2a68d85abf292!8m2!3d41.8659365!4d-87.7934485!16s%2Fg%2F1tm135ls!19sChIJO-Fw-Iw0DogRkvKrhY2mwg4,Metro Junk Removal,5.0,400,Junk removal service,"1176 S Oak Park Ave, Oak Park, IL 60304, United States","V684+9J Oak Park, Illinois, USA",http://metrojunkremoval.net/,+1 708-280-9987,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJ8vLIQGXyG6XldzoLu59aRZku6cwUt00ZT-TT40QWxqGyoKo3oyY110psQyzyg9tyA5sEalYH_L-kjIC5QqSFueQsZuFZjhtWT6n37W0FGZJtjwDR3ZeUjv-EhEK2K8Si9vhKYevWhlPQ=w426-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–6 pm,Closed,7 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Oak+Park+CHI+IL/@41.8799533,-87.7795563,14z",2026-04-29T05:04:56.472Z,,,
https://www.google.com/maps/place/Garrett+Design/data=!4m7!3m6!1s0x880e34ae1dde3889:0x7750fa7ebe08d477!8m2!3d41.8337105!4d-87.731879!16s%2Fg%2F11cs4hc0py!19sChIJiTjeHa40DogRd9QIvn76UHc,Garrett Design,4.8,9,Landscape designer,,,http://garrettdesigninc.com/,+1 847-899-7421,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOAiJAH41uMby7gHn7kGGxNDdDP2O8pkMd5BUCICDXxlYzTKAZW2eKq_d9IMEU_d9LXC47DOLhclbZp6fIT_mBRchsntCVCdu_7D2tbe0ni7HU4FmMGsHyFF9to2QSfSobmZ9H=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Oak+Park+CHI+IL/@41.8799533,-87.7795563,14z",2026-04-29T05:05:01.398Z,,,Identifies as women-owned
"https://www.google.com/maps/place/Oak+Park+Landscaping/@41.8871155,-87.7899435,14z/data=!3m1!4b1!4m6!3m5!1s0x243149a2b72a9881:0xf675872b2ea93677!8m2!3d41.8871155!4d-87.7899435!16s%2Fg%2F11m666f0vc",Oak Park Landscaping,4.9,9,Landscaper,,,,+1 708-733-4788,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Oak+Park+CHI+IL/@41.8799533,-87.7795563,14z",2026-04-29T05:05:08.118Z,,,
https://www.google.com/maps/place/Green+Oak+Tree+Service/data=!4m7!3m6!1s0x880fcf04dd357f15:0xcb338ff8f5b7aa38!8m2!3d42.0242668!4d-87.7512259!16s%2Fg%2F11gmfxgp5h!19sChIJFX813QTPD4gROKq39fiPM8s,Green Oak Tree Service,4.6,23,Tree service,"4927 Kirk St #2W, Skokie, IL 60077, United States","26FX+PG Skokie, Illinois, USA",http://www.greenoaktree.com/,+1 847-962-4984,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGeI9TmpoRGrunXGwLsjBwFiUC6NGHc9n0Qu146sle2TLZXxz4ouvL5NF7-2O5mezhO-eYCmcuXGD2Qyvtn6E5ge0aQ1ENMqP34riLKE5tMkrgxt6zjIo_MV5h18G6NxdgKCHb0=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Oak+Park+CHI+IL/@41.8799533,-87.7795563,14z",2026-04-29T05:05:13.371Z,,,
https://www.google.com/maps/place/Westgate+Flower+%26+Plant+Shop/data=!4m7!3m6!1s0x880e34937a9cd4bf:0x902d7f6738985b48!8m2!3d41.8729597!4d-87.7941554!16s%2Fg%2F1td0z1f1!19sChIJv9ScepM0DogRSFuYOGd_LZA,Westgate Flower & Plant Shop,4.8,178,Florist,"841 S Oak Park Ave, Oak Park, IL 60304, United States","V6F4+58 Oak Park, Illinois, USA",http://www.westgateflowers.com/,+1 708-386-0072,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhVdYM7kT-NHo-JDEnmC2vCrB760CRZruvFK9i4Adn6k7My-xwe8DAfUj_CvZ4uF6TbrEnWQCfGobQJS5NtOcPk9eZzkiCCKJHIKIwwUL014EIw11la9mcIPA6AWDTkA9RAbFV=w408-h305-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Oak+Park+CHI+IL/@41.8799533,-87.7795563,14z",2026-04-29T05:05:18.526Z,,"Florist selling arrangements & bouquets, plants, gifts & gourmet baskets with worldwide delivery. · In-store shopping · In-store pick-up · Delivery",LGBTQ+ friendly
https://www.google.com/maps/place/Suburban+Fence/data=!4m7!3m6!1s0x880e3526cdcde60f:0x2c0ddc8e7128e06c!8m2!3d41.8883657!4d-87.7934711!16s%2Fg%2F11vr7z1wxb!19sChIJD-bNzSY1DogRbOAocY7cDSw,Suburban Fence,5.0,91,Fence contractor,"715 Lake St, Oak Park, IL 60301, United States","V6Q4+8J Oak Park, Illinois, USA",https://suburbanfenceinc.com/,+1 708-222-9255,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIGhVcsBSO0tOXGnoPAxKb0wWuf8DWXhfT9XjImGLGBIZViO37wl8HqeuXTTTgbfMpin5HoPopH_CDe3yXKpvGyVzajbahPHaXVuwDt0-8T2xZLhyuvAGyUxbN_zdFNTOm4kMjdw=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Oak+Park+CHI+IL/@41.8799533,-87.7795563,14z",2026-04-29T05:05:23.489Z,,,
https://www.google.com/maps/place/Macias+Tree+Service+inc/data=!4m7!3m6!1s0xa27d738b6e123cf5:0xb5f8440017914521!8m2!3d39.962982!4d-88.148807!16s%2Fg%2F11t42tj_qf!19sChIJ9TwSbotzfaIRIUWRFwBE-LU,Macias Tree Service inc,5.0,69,Tree service,,,http://maciastreeserviceinc.com/?,+1 773-691-6628,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9dXDbX92sX_AZDoT0GCZccnVC5msjtBZLEQRsyZi7fbwBD5OmhRK6qZCDYqsgsdXMNa4WhumIxAcGVPNgMaTKqmSazIlHM_LLsAao6DvUjmXNR5ylRh9IkgPby9X5M-YSNXTr=w408-h882-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Oak+Park+CHI+IL/@41.8799533,-87.7795563,14z",2026-04-29T05:05:28.251Z,,,
https://www.google.com/maps/place/Sandhill+Christmas+Trees/data=!4m7!3m6!1s0x880e34cdd68ff375:0x5b8679f090dab20f!8m2!3d41.8939515!4d-87.803717!16s%2Fg%2F11f32m8zwm!19sChIJdfOP1s00DogRD7LakPB5hls,Sandhill Christmas Trees,5.0,26,Christmas tree farm,"1117 Chicago Ave, Oak Park, IL 60302, United States","V5VW+HG Oak Park, Illinois, USA",https://www.sandhilltrees.com/,+1 708-202-9388,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFSrTDTnekpYA9kOpnq88F5nMa4JKFTaZvawHH2xCl26VbKIPNVdyMoKIRwkzKh75fo9b-0eCh2M-9t_0NpSZGzYrEgCjv40tGlmZauHO_d1c3gF_2gZwxOElaEIbG7VPpgNe6m=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Oak+Park+CHI+IL/@41.8799533,-87.7795563,14z",2026-04-29T05:05:33.021Z,,· Dogs allowed,LGBTQ+ friendly
https://www.google.com/maps/place/B%26B+Landscaping+Services/data=!4m7!3m6!1s0x880e353cded7ac65:0x4e1b046ae13e2b52!8m2!3d41.8337105!4d-87.731879!16s%2Fg%2F11jr05qn2b!19sChIJZazX3jw1DogRUis-4WoEG04,B&B Landscaping Services,4.5,17,Landscaper,,,https://www.bblandscapeco.com/,+1 708-446-9934,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFf9kLX1QXj1fRlTajoB0RlarvhtuVgYTHLi719S9QkMFrX5W4j8Pl1gKcvfwQhcARAUxTKJLh6hI_jaaiDuCZcV2G-3zSrLryvK5JRw_aCgSLyxz82r8EUbtWtZMztmj8QhA=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Oak+Park+CHI+IL/@41.8799533,-87.7795563,14z",2026-04-29T05:05:36.127Z,true,,
https://www.google.com/maps/place/Terracotto+Plants/data=!4m7!3m6!1s0x880fcd86f78463db:0xda65c9b5c7dcd0ff!8m2!3d41.9321922!4d-87.7048183!16s%2Fg%2F11n_yp2_4w!19sChIJ22OE94bND4gR_9Dcx7XJZdo,Terracotto Plants,4.9,132,Plant nursery,"3056 W Diversey Ave, Chicago, IL 60647, United States","W7JW+V3 Chicago, Illinois, USA",https://www.terracottoplants.com/,+1 773-360-1218,Closed · Opens 12 pm Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJg2M-G667MTp2gP1Lj-xtLj4TWHBOwqqT69MCkthTh84lw0BXoS9yW0S6CtsF4Q2NJn_7B0nKjwlBBJ93Is4VgWQzgKDvpWrcuYHuLhqfyrpadrbevPOQhDidppQD8WqVMCNm8ABYPVyW=w408-h306-k-no,true,12–6 pm,Closed,12–6 pm,12–6 pm,10 am–6 pm,10 am–5 pm,12–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Wicker+Park+CHI+IL/@41.9104892,-87.6775672,14z",2026-04-29T05:05:56.855Z,,,LGBTQ+ friendly
https://www.google.com/maps/place/Culliton+Quinn+Landscape+Architecture/data=!4m7!3m6!1s0x880e32af417e60a5:0x8a0dd54ec69f2ecb!8m2!3d41.9097994!4d-87.6795733!16s%2Fg%2F1tdk1516!19sChIJpWB-Qa8yDogRyy6fxk7VDYo,Culliton Quinn Landscape Architecture,5.0,5,Landscape architect,"1555 N Hoyne Ave, Chicago, IL 60622, United States","W85C+W5 Chicago, Illinois, USA",http://cullitonquinn.com/,+1 773-802-7719,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGc_8Cn5S-yaM95TmfVsgJLZoFIKSzXu5EKgrljoXZqlHzR2eGgJ4ziWphQN6wqdsX2RkmxFhgkgADOFPkCPo-VMUhmczyK8lcLFdJ4_qbTg0MwiMPpEO_L-meuL6bro4sAxxXalTbdDjc=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Wicker+Park+CHI+IL/@41.9104892,-87.6775672,14z",2026-04-29T05:06:06.714Z,,,
https://www.google.com/maps/place/Field+%26+Florist/data=!4m7!3m6!1s0x880fd2c90057843b:0x1e7239268750ec37!8m2!3d41.9034147!4d-87.6752496!16s%2Fg%2F11fxzrfys2!19sChIJO4RXAMnSD4gRN-xQhyY5ch4,Field & Florist,4.7,59,Florist,"1908 W Division St, Chicago, IL 60622, United States","W83F+9W Chicago, Illinois, USA",http://fieldandflorist.com/,+1 773-698-7491,"Closed · Opens 10 am

Confirmed by phone call 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEnUJk_x-Nmip9ESbICtpih0fH6ZAw9YVXuGYjaNj_XDqBHICR_vHTT5pu9cwO24fDXPuDrLivNXbznhmjsGF3i4W8KDUaNGG0Xl_EPhFKJhlFDm182e8UPGORuX-fbNyowq-Az-A=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tree+service+businesses+in+Wicker+Park+CHI+IL/@41.9104892,-87.6775672,14z",2026-04-29T05:06:11.630Z,,· In-store shopping · In-store pick-up · Delivery,LGBTQ+ friendly
"https://www.google.com/maps/place/ORA+Dental+Studio+-+Wicker+Park,+Chicago/data=!4m7!3m6!1s0x880fd2c91d5ff973:0x4a70666c8b80cb56!8m2!3d41.9034159!4d-87.6746558!16s%2Fg%2F1tfb2lmn!19sChIJc_lfHcnSD4gRVsuAi2xmcEo","ORA Dental Studio - Wicker Park, Chicago",4.8,522,Dentist,"1854 W Division St, Chicago, IL 60622, United States","W83G+94 Chicago, Illinois, USA",https://www.oradentalstudio.com/studios/wicker-park/?y_source=1_MTA1MDkyNjMxMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 773-227-6721,"Closed · Opens 8 am

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEww_oxUTzYGK55ltYNJ5hXj_TERUpBBsTwjnpQ98sQ0SCjAw6LDGwIpPzaYnOubUamClafD2X6u2nncl-5zTFlQdYLM44opRW9tnEh8DkfHFFG4S1qOCXqy2POjNsZXLcLKHLociCXEOo6=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–2 pm,Closed,Closed,9 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Wicker+Park+CHI+IL/@41.9104892,-87.6775672,14z",2026-04-29T05:06:16.557Z,,,
https://www.google.com/maps/place/Flora+Chicago/data=!4m7!3m6!1s0x880fd2f8d1309065:0x332a07623b15b170!8m2!3d41.9335058!4d-87.6633319!16s%2Fg%2F1wbf__s7!19sChIJZZAw0fjSD4gRcLEVO2IHKjM,Flora Chicago,4.8,119,Florist,"2835 N Southport Ave, Chicago, IL 60657, United States","W8MP+CM Chicago, Illinois, USA",https://florachicago.com/,+1 773-929-2835,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmAzB_5ogEuyQeIJx2_A6EGm1IAVZxJStUiZHdLcxpak0euJ8z3ToT9_XV6HAne3aZtuk3XJ7-d91SE8JyGXiJrXdU_hIprWvREQOz5X0IMMGCdI179vy_JCxV4dCFAM8r59Bg=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Wicker+Park+CHI+IL/@41.9104892,-87.6775672,14z",2026-04-29T05:06:21.527Z,,Horticulturalist-owned flower shop offering traditional & modern arrangements & hand-tied bouquets. · In-store shopping · Kerbside pickup · Delivery,LGBTQ+ friendly
https://www.google.com/maps/place/Yu+Hardware/data=!4m7!3m6!1s0x880fcd131febdd09:0xb5cf21f5f900fb59!8m2!3d41.9244341!4d-87.7185489!16s%2Fg%2F1tj1n364!19sChIJCd3rHxPND4gRWfsA-fUhz7U,Yu Hardware,4.7,99,Hardware store,"3639 W Fullerton Ave, Chicago, IL 60647, United States","W7FJ+QH Chicago, Illinois, USA",,+1 773-278-9251,Closed · Opens 9:30 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3pbIFgW7HFhXUI7ISmg5EST6bGcRTfLoZiRqn2BReIJClhIRbbzM6lGlph5v9aE2S--vy30J4WEnlpXeJhAYPrDMYJ4I3eEdO-TbNRrjg4kKcQuoFB-N-mTVAmJa1kQexIFj5=w408-h306-k-no,false,9:30 am–5:50 pm,9:30 am–5:50 pm,9:30 am–5:50 pm,9:30 am–5:50 pm,10:30 am–5:30 pm,Closed,9:30 am–5:50 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Wicker+Park+CHI+IL/@41.9104892,-87.6775672,14z",2026-04-29T05:06:26.820Z,,"Neighborhood resource for plumbing, electrical & paint supplies, known for personal service.",
https://www.google.com/maps/place/Wicker+Park+Inn/data=!4m10!3m9!1s0x880fd2c5fd75b3ab:0xe6c655b2c5b969a1!5m2!4m1!1i2!8m2!3d41.9065921!4d-87.6729!16s%2Fg%2F1tdk15hn!19sChIJq7N1_cXSD4gRoWm5xbJVxuY,Wicker Park Inn,4.6,229,,"1331 N Wicker Park Ave, Chicago, IL 60622, United States","W84G+JR Chicago, Illinois, USA",https://www.wickerparkinn.com/?utm_source=google&utm_medium=GMB,+1 773-486-2743,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQOYM_0slL9FkLNh0f9GDyOvi7YaQ9VB2sJWhVhzhgJ67ERlFLd0lEB5wYfFZl0GyzNeM86FPYO_onAWH7WoCcFV7vR4iwQo3ebjlS6PjfK8zsUTnq8Q75aKeMsZ8cCvJqYXWaBg=w408-h611-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Wicker+Park+CHI+IL/@41.9104892,-87.6775672,14z",2026-04-29T05:06:29.792Z,,,
https://www.google.com/maps/place/Amaru/data=!4m7!3m6!1s0x880fd3bbd3eeef93:0x8c17b09376e2169f!8m2!3d41.9107142!4d-87.6753953!16s%2Fg%2F11hyxmlhf3!19sChIJk-_u07vTD4gRnxbidpOwF4w,Amaru,4.8,858,Latin American restaurant,"1904 W North Ave, Chicago, IL 60622, United States","W86F+7R Chicago, Illinois, USA",http://amaruchicago.com/,+1 773-687-9790,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4c6MmXymeGy2T81OWhoc0dy-D1wiIkBAECUD2Qypo2eFLzTLJbbkkDzaHVqgayw-jCDay4Brlab80Yb5jZSWukR_wSjn6b7gm1qQQmd8K5nGNhv-FEUoR_P47BmnNkdwAv5Lt25GYS89h=w426-h240-k-no,true,5–6 pm,5–6 pm,5–6 pm,Closed,Closed,4–5 pm,5–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Wicker+Park+CHI+IL/@41.9104892,-87.6775672,14z",2026-04-29T05:06:35.215Z,true,Chill outpost for Latin American & Caribbean eats with tropical cocktails amid art & greenery. · Dine-in · Kerbside pickup · No-contact delivery,LGBTQ+ friendly
https://www.google.com/maps/place/JC+Licht+Ace+Hardware+Logan+Square/data=!4m7!3m6!1s0x880fd3e76f068bef:0x22b3515fe45f4b53!8m2!3d41.9202025!4d-87.6936202!16s%2Fg%2F11l5ghc0xl!19sChIJ74sGb-fTD4gRU0tf5F9RsyI,JC Licht Ace Hardware Logan Square,4.8,161,Hardware store,"2160 N Milwaukee Ave, Chicago, IL 60647, United States","W8C4+3H Chicago, Illinois, USA",https://jclicht.com/pages/logan-square-ace,+1 773-257-7555,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEup46DDPR-cIBYyQYW66jPHMCw3M73saTdnw-FjNUPcJ3gATeyZmiIgIHoiIMqtFLCX6qV0Uif_F-XpXo2fiLdTzZDbPG93d47F-xcqgeh1n8Pd8XMG5GNsrAJsmKQCakfcWeaZP4h4m-2=w408-h272-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–6 pm,9 am–6 pm,7 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Wicker+Park+CHI+IL/@41.9104892,-87.6775672,14z",2026-04-29T05:06:40.148Z,,"Outpost for interior & exterior paints, window treatments & wallpapers, plus design services. · In-store shopping · Delivery",
https://www.google.com/maps/place/Second+City+Roofing+%26+Exteriors/data=!4m7!3m6!1s0x880fcd794e6b760d:0xc0f12c24121074c9!8m2!3d41.9322505!4d-87.7028915!16s%2Fg%2F1tdz5f28!19sChIJDXZrTnnND4gRyXQQEiQs8cA,Second City Roofing & Exteriors,4.3,90,Roofing contractor,"3006 W Diversey Ave, Chicago, IL 60647, United States","W7JW+WR Chicago, Illinois, USA",http://www.secondcityconstruction.com/,+1 773-384-6300,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9fGx3AFqOAGvpCMjbgHuKhGg_JKiUpf6Im_J4A-r-E_nS05uoz8CLuP2aPDHdDpEnrX_w_6us6lX1Y4xPQl56QpGOOllv9RJQIjitOq4Q1WMwVkd6t88GQ5WwhBfkO2RX_NZjay2bDrI=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Wicker+Park+CHI+IL/@41.9104892,-87.6775672,14z",2026-04-29T05:06:44.919Z,,,LGBTQ+ friendly
https://www.google.com/maps/place/Pinot%27s+Palette/data=!4m7!3m6!1s0x880fcd714e7ee169:0x6d7334f3d2bb087e!8m2!3d41.9312611!4d-87.7115902!16s%2Fg%2F11bymz0y8j!19sChIJaeF-TnHND4gRfgi70vM0c20,Pinot's Palette,4.9,333,Painting studio,"2768 N Milwaukee Ave, Chicago, IL 60647, United States","W7JQ+G9 Chicago, Illinois, USA",https://pinotspalette.com/logansquare,+1 773-289-1709,Closed · Opens 10 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAECq1JIP_9kj8RI6cT7AjsgE5_WMwftzfwP3Y4Vwc8_PebAJXCIjYjkKVMBEK765S60M3wXsH4naNdppgRRFrQEHmnfaMn1fxlMCaLaLDJa8ZKCGGOtLS8ADBY9fX1jDOR41yMw=w426-h240-k-no,true,10 am–10 pm,10 am–10 pm,10 am–10 pm,10 am–10 pm,10 am–10 pm,12–8 pm,10 am–10 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Wicker+Park+CHI+IL/@41.9104892,-87.6775672,14z",2026-04-29T05:06:49.830Z,,Attendees paint during evening classes at this art studio chain serving alcohol at most locations.,
